"test_ligand","auroc","aupr","aupr_corrected","pearson","sender","module","receiver"
"Lin7c",0.379084122882567,0.0030659103445705,-0.00110268622791676,-0.0356230158966716,"SmoothMuscleCells","midnightblue","Leukocytes"
"Lpl",0.356795865633067,0.00292156740102803,-0.00124702917145924,-0.0300675843497328,"SmoothMuscleCells","midnightblue","Leukocytes"
"Lrpap1",0.377777777777774,0.00315152645721858,-0.00101707011526868,-0.0342066115644432,"SmoothMuscleCells","midnightblue","Leukocytes"
"Ltbp1",0.487889750215321,0.00408184180068026,-8.67547718070008e-05,-0.0190696349517547,"SmoothMuscleCells","midnightblue","Leukocytes"
"Ltbp3",0.318102210737878,0.0027426287447325,-0.00142596782775476,-0.04278215073541,"SmoothMuscleCells","midnightblue","Leukocytes"
"Lum",0.419170255526847,0.00335357846308268,-0.000815018109404579,-0.0296803096627644,"SmoothMuscleCells","midnightblue","Leukocytes"
"Lyz2",0.443514211886305,0.00378257060817443,-0.000386025964312834,-0.0212545155890274,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mfap2",0.392621303474014,0.00324092165333588,-0.000927674919151383,-0.0263856622644229,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mfap5",0.353606086706856,0.00297064267429835,-0.00119795389818891,-0.0276208981079756,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mfge8",0.419127189204712,0.00338838284992175,-0.000780213722565514,-0.0261225050345733,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mfng",0.404197530864192,0.00358820805360573,-0.000580388518881533,-0.0220568822440875,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mif",0.431983921906422,0.00365654122539134,-0.000512055347095923,-0.0113144408875599,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mmp14",0.411151306345097,0.00330225679976585,-0.00086633977272141,-0.0268660989348071,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mmp2",0.40198679299454,0.00320676011575148,-0.000961836456735787,-0.0310098952553156,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mmrn2",0.340378983634793,0.00286983968213425,-0.00129875689035301,-0.033780617756341,"SmoothMuscleCells","midnightblue","Leukocytes"
"Mpdz",0.413620442147574,0.00335870850284172,-0.00080988806964554,-0.028365682585283,"SmoothMuscleCells","midnightblue","Leukocytes"
"Msn",0.413198392190641,0.00348008774009156,-0.000688508832395699,-0.0283303335929785,"SmoothMuscleCells","midnightblue","Leukocytes"
"Nampt",0.409672695951763,0.00333354430515538,-0.000835052267331884,-0.024125664089696,"SmoothMuscleCells","midnightblue","Leukocytes"
"Ncam1",0.397088716623601,0.00318321899655141,-0.000985377575935856,-0.0331168369531807,"SmoothMuscleCells","midnightblue","Leukocytes"
"Neo1",0.397806488659212,0.00336873302453481,-0.000799863547952451,-0.0278025618805874,"SmoothMuscleCells","midnightblue","Leukocytes"
"Nid1",0.439247774906672,0.00355011075956518,-0.000618485812922081,-0.0271893695646768,"SmoothMuscleCells","midnightblue","Leukocytes"
"Nrp1",0.401877691645127,0.00322237590318062,-0.000946220669306639,-0.0267787793459934,"SmoothMuscleCells","midnightblue","Leukocytes"
"Nrxn1",0.362107378696523,0.00295820276129025,-0.00121039381119701,-0.0364453137444373,"SmoothMuscleCells","midnightblue","Leukocytes"
"Nucb2",0.35966695377548,0.00312877234707548,-0.00103982422541178,-0.0354671303934192,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pam",0.363060579959804,0.00298791827927245,-0.00118067829321481,-0.0353704348443064,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pdgfa",0.397203560149293,0.00379961235553681,-0.000368984216950448,-0.0110677223543127,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pdgfb",0.467746195808221,0.00493535655504413,0.000766759982556869,0.0164947831259906,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pecam1",0.398004593741041,0.0032020811273492,-0.000966515445138058,-0.028984737481667,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pf4",0.419621016365203,0.009592028928996,0.00542343235650874,0.0138119177666265,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pgf",0.421851851851842,0.00336948833171746,-0.000799108240769804,-0.0199368965661796,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pi16",0.37274763135228,0.00304791727496705,-0.00112067929752021,-0.0345935695283226,"SmoothMuscleCells","midnightblue","Leukocytes"
"Plat",0.372629916738451,0.00300933001540761,-0.00115926655707965,-0.0253757087270924,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pltp",0.366752799310936,0.00300725798322019,-0.00116133858926708,-0.0289946947842204,"SmoothMuscleCells","midnightblue","Leukocytes"
"Plxna1",0.425954636807345,0.00341247404645826,-0.000756122526029007,-0.0283546559087797,"SmoothMuscleCells","midnightblue","Leukocytes"
"Postn",0.412202124605227,0.00335906340036126,-0.000809533172125999,-0.0117571119601496,"SmoothMuscleCells","midnightblue","Leukocytes"
"Pros1",0.405788113695086,0.003372771719785,-0.000795824852702266,-0.0272540348816729,"SmoothMuscleCells","midnightblue","Leukocytes"
"Psap",0.410657479184614,0.00351573905910547,-0.000652857513381796,-0.0227025033270705,"SmoothMuscleCells","midnightblue","Leukocytes"
"Psen1",0.404565030146426,0.00334301701836564,-0.000825579554121618,-0.0234992369289106,"SmoothMuscleCells","midnightblue","Leukocytes"
"Ptdss1",0.409061154177437,0.00348552154102567,-0.000683075031461589,-0.0270758402169768,"SmoothMuscleCells","midnightblue","Leukocytes"
"Rarres2",0.419632500717772,0.00336442970709358,-0.000804166865393679,-0.0234505743584007,"SmoothMuscleCells","midnightblue","Leukocytes"
"Reck",0.408530002871084,0.00328610912166384,-0.000882487450823418,-0.0256686963539011,"SmoothMuscleCells","midnightblue","Leukocytes"
"Rps19",0.408745334481775,0.00336340065297934,-0.000805195919507921,-0.0297766775246301,"SmoothMuscleCells","midnightblue","Leukocytes"
"Rtn4",0.383307493540047,0.00316936221018522,-0.000999234362302044,-0.0283957086869323,"SmoothMuscleCells","midnightblue","Leukocytes"
"S100a4",0.385532586850427,0.00340244483714014,-0.000766151735347118,-0.0269252934108529,"SmoothMuscleCells","midnightblue","Leukocytes"
"S100a8",0.402819408555856,0.00330772814843007,-0.000860868424057188,-0.0248839834072735,"SmoothMuscleCells","midnightblue","Leukocytes"
"S100a9",0.3980706287683,0.00326465341087322,-0.000903943161614043,-0.0254875137169984,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sdc2",0.379066896353716,0.00309512566497652,-0.00107347090751074,-0.0356212089507007,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sema3f",0.387183462532293,0.00308649362549224,-0.00108210294699502,-0.0341458051381868,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sema4c",0.423537180591429,0.00345020728518819,-0.000718389287299075,-0.0271315189360797,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sema5a",0.377875394774615,0.00308994717127923,-0.00107864940120804,-0.031913987839122,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sema6a",0.399273614699973,0.00324138606551049,-0.000927210506976777,-0.0304756278253334,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sema6d",0.38960953201263,0.00328825626019676,-0.000880340312290498,-0.0317098191014424,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sema7a",0.388079242032727,0.0031385947472299,-0.00103000182525737,-0.0338403088151062,"SmoothMuscleCells","midnightblue","Leukocytes"
"Serpine1",0.399465977605503,0.00325186678365206,-0.0009167297888352,-0.0279735315010192,"SmoothMuscleCells","midnightblue","Leukocytes"
"Serpine2",0.368481194372663,0.00306330282193307,-0.00110529375055419,-0.027732358041125,"SmoothMuscleCells","midnightblue","Leukocytes"
"Serping1",0.406422624174566,0.0032761033276168,-0.000892493244870467,-0.0308013443251194,"SmoothMuscleCells","midnightblue","Leukocytes"
"Slc6a8",0.416551823140968,0.00331374534524803,-0.000854851227239228,-0.025501254511921,"SmoothMuscleCells","midnightblue","Leukocytes"
"Sparc",0.408245765144984,0.00374776374043087,-0.000420832832056392,0.000322610484780115,"SmoothMuscleCells","midnightblue","Leukocytes"
"Spon1",0.382526557565309,0.0030943660074127,-0.00107423056507456,-0.0300236631672332,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tfpi",0.400189491817397,0.00330819235318788,-0.000860404219299383,-0.0221117665103285,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tgfb1",0.457134654033872,0.00400917341913859,-0.000159423153348669,-0.000114045525207032,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tgfb2",0.45214470284239,0.00437566510412665,0.000207068531639387,0.00613804065065219,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tgfb3",0.419451622164798,0.00345562445096829,-0.000712972121518976,-0.00680698024011393,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tgm2",0.38874533448177,0.00317170209685275,-0.000996894475634512,-0.0220520887946294,"SmoothMuscleCells","midnightblue","Leukocytes"
"Thbs1",0.362405971863329,0.00305959933913164,-0.00110899723335562,-0.0320421768506415,"SmoothMuscleCells","midnightblue","Leukocytes"
"Thbs2",0.426201550387599,0.00359814249909669,-0.000570454073390568,-0.0198264169498502,"SmoothMuscleCells","midnightblue","Leukocytes"
"Thy1",0.426523112259541,0.00335279158826772,-0.000815804984219542,-0.0286609458215229,"SmoothMuscleCells","midnightblue","Leukocytes"
"Timp2",0.384306632213626,0.00307069829783455,-0.00109789827465271,-0.0323930707576131,"SmoothMuscleCells","midnightblue","Leukocytes"
"Timp3",0.39656617858168,0.00356147838318908,-0.000607118189298178,-0.0264034277429171,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tnfsf12",0.379305196669545,0.00305615000748122,-0.00111244656500604,-0.0150262674560103,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tnxb",0.411421188630493,0.00327965824084076,-0.000888938331646505,-0.030952634109094,"SmoothMuscleCells","midnightblue","Leukocytes"
"Traf2",0.409606660924494,0.00334073218614663,-0.000827864386340632,-0.0235344404091916,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tslp",0.368748205569911,0.00313593079253056,-0.00103266577995671,-0.023338912864393,"SmoothMuscleCells","midnightblue","Leukocytes"
"Tspan3",0.404691358024702,0.00390165945160587,-0.000266937120881394,-0.021429126957963,"SmoothMuscleCells","midnightblue","Leukocytes"
"Vegfb",0.430680447889742,0.00355511168390338,-0.000613484888583886,-0.0234843058743031,"SmoothMuscleCells","midnightblue","Leukocytes"
"Vegfc",0.409876543209881,0.00357218214086742,-0.000596414431619841,0.000600918273640658,"SmoothMuscleCells","midnightblue","Leukocytes"
"Vsig10",0.394430089003732,0.00325366485148767,-0.00091493172099959,-0.0294491922661926,"SmoothMuscleCells","midnightblue","Leukocytes"
"Vtn",0.376612115991956,0.00308435568832347,-0.00108424088416379,-0.0264490437546375,"SmoothMuscleCells","midnightblue","Leukocytes"
"Vwf",0.398300315819694,0.003221116481016,-0.000947480091471259,-0.0224682869630993,"SmoothMuscleCells","midnightblue","Leukocytes"
"Wnt5b",0.381352282515091,0.00346268181358462,-0.000705914758902646,-0.00310304948128565,"SmoothMuscleCells","midnightblue","Leukocytes"
"Zdhhc5",0.453316106804479,0.0037234848519042,-0.000445111720583067,-0.0221153909076445,"SmoothMuscleCells","midnightblue","Leukocytes"
"A2m",0.3941975308642,0.00318639219842499,-0.000982204374062271,-0.0323934507435258,"EndocardialCells","midnightblue","Leukocytes"
"Adam10",0.36842951478611,0.00333432255468813,-0.000834274017799134,-0.0261982452254032,"EndocardialCells","midnightblue","Leukocytes"
"Adam15",0.408463967843805,0.00326917639311988,-0.000899420179367382,-0.0324516727574302,"EndocardialCells","midnightblue","Leukocytes"
"Adam17",0.402721791558999,0.00320541831802511,-0.00096317825446215,-0.0157059771606984,"EndocardialCells","midnightblue","Leukocytes"
"Adam9",0.383855871375244,0.00309112493913426,-0.001077471633353,-0.0309220812276833,"EndocardialCells","midnightblue","Leukocytes"
"Adm",0.428168245765131,0.00351268515637791,-0.00065591141610935,-0.00128834272268326,"EndocardialCells","midnightblue","Leukocytes"
"Agrn",0.407085845535452,0.00321563307650002,-0.000952963495987246,-0.0249995310257143,"EndocardialCells","midnightblue","Leukocytes"
"Ahsg",0.387223657766298,0.00316238000044719,-0.00100621657204007,-0.0289221416405413,"EndocardialCells","midnightblue","Leukocytes"
"Ang",0.447154751650882,0.00385496150196306,-0.000313635070524198,-0.0182894129116911,"EndocardialCells","midnightblue","Leukocytes"
"Angpt2",0.39771461383864,0.00343945598233889,-0.000729140590148368,-0.0193096002825593,"EndocardialCells","midnightblue","Leukocytes"
"Angptl1",0.425799598047662,0.00343333192495377,-0.000735264647533497,-0.0300727623549741,"EndocardialCells","midnightblue","Leukocytes"
"Angptl2",0.475595750789548,0.00400218833080535,-0.00016640824168191,-0.00966938916794013,"EndocardialCells","midnightblue","Leukocytes"
"Anxa1",0.400089003732423,0.00320022461759303,-0.000968371954894235,-0.0256654477251319,"EndocardialCells","midnightblue","Leukocytes"
"Anxa2",0.40821131208728,0.00323078962847943,-0.000937806944007835,-0.0258058983530979,"EndocardialCells","midnightblue","Leukocytes"
"Apoe",0.378788400803899,0.00311995228014123,-0.00104864429234603,-0.0244089342823819,"EndocardialCells","midnightblue","Leukocytes"
"App",0.405403387884002,0.00324028898647823,-0.000928307586009031,-0.0158420745698466,"EndocardialCells","midnightblue","Leukocytes"
"Arf1",0.415989089865052,0.00332578766299982,-0.000842808909487438,-0.0295255369069279,"EndocardialCells","midnightblue","Leukocytes"
"AU040320",0.406029285099048,0.00330597104138521,-0.000862625531102057,-0.0303918275712504,"EndocardialCells","midnightblue","Leukocytes"
"B2m",0.434975595750788,0.00357334322723853,-0.00059525334524873,-0.0230947469403379,"EndocardialCells","midnightblue","Leukocytes"
"Bace1",0.382606948033303,0.00327470612133892,-0.000893890451148347,-0.0311590450447787,"EndocardialCells","midnightblue","Leukocytes"
"Bace2",0.390778064886611,0.00345953091510766,-0.000709065657379604,-0.0218151743306823,"EndocardialCells","midnightblue","Leukocytes"
"Bgn",0.415670399081247,0.00334592708367509,-0.000822669488812168,-0.0233467882865176,"EndocardialCells","midnightblue","Leukocytes"
"Boc",0.372012632787822,0.00301273520286887,-0.00115586136961839,-0.0379549667957909,"EndocardialCells","midnightblue","Leukocytes"
"Bst2",0.416480045937402,0.00333586983978901,-0.000832726732698249,-0.0281387075953297,"EndocardialCells","midnightblue","Leukocytes"
"C1qa",0.422469135802458,0.00334262336530379,-0.000825973207183473,-0.0190087480483621,"EndocardialCells","midnightblue","Leukocytes"
"C1qb",0.40846396784381,0.00326892537850813,-0.000899671193979133,-0.0295676136307828,"EndocardialCells","midnightblue","Leukocytes"
"C3",0.41890611541773,0.0033464446708983,-0.000822151901588962,-0.0251644050579478,"EndocardialCells","midnightblue","Leukocytes"
"C4b",0.40082400229687,0.00325509667450512,-0.000913499897982147,-0.0299188031035193,"EndocardialCells","midnightblue","Leukocytes"
"Calm1",0.422049956933671,0.0033756640777439,-0.000792932494743361,-0.0213598506372164,"EndocardialCells","midnightblue","Leukocytes"
"Calm2",0.412776342233708,0.00332607685321127,-0.000842519719275996,-0.0208320551917547,"EndocardialCells","midnightblue","Leukocytes"
"Calm3",0.426213034740163,0.00343755672739163,-0.000731039845095636,-0.0239542181640127,"EndocardialCells","midnightblue","Leukocytes"
"Calr",0.40827447602641,0.00324631474983107,-0.000922281822656198,-0.0148803227360459,"EndocardialCells","midnightblue","Leukocytes"
"Ccl19",0.424441573356307,0.00336813977304145,-0.000800456799445814,-0.010362928163027,"EndocardialCells","midnightblue","Leukocytes"
"Ccl6",0.401762848119445,0.00320771697139059,-0.000960879601096672,-0.0134771894711902,"EndocardialCells","midnightblue","Leukocytes"
"Cd200",0.372994544932533,0.00307303799048751,-0.00109555858199975,-0.0331444757709523,"EndocardialCells","midnightblue","Leukocytes"
"Cd320",0.418742463393612,0.00338740814556764,-0.000781188426919622,-0.0253694665624127,"EndocardialCells","midnightblue","Leukocytes"
"Cd38",0.415041630778069,0.0033947320587233,-0.000773864513763967,-0.0229389422703716,"EndocardialCells","midnightblue","Leukocytes"
"Cd47",0.425512489233415,0.00350349198805249,-0.000665104584434769,-0.020673117918942,"EndocardialCells","midnightblue","Leukocytes"
"Cd55",0.399440137812233,0.00328676027038386,-0.000881836302103403,-0.0241088477508831,"EndocardialCells","midnightblue","Leukocytes"
"Cd59a",0.418128050531145,0.00331237806566578,-0.000856218506821479,-0.0225434050950076,"EndocardialCells","midnightblue","Leukocytes"
"Cd82",0.365811082400235,0.00298440319833405,-0.00118419337415321,-0.0364721280804107,"EndocardialCells","midnightblue","Leukocytes"
"Cd9",0.413815676141254,0.0032622732131318,-0.000906323359355466,-0.015840178854585,"EndocardialCells","midnightblue","Leukocytes"
"Cdh5",0.393155325868506,0.00321578924686026,-0.000952807325627,-0.0336762052931956,"EndocardialCells","midnightblue","Leukocytes"
"Ceacam1",0.398412288257251,0.003201758966571,-0.00096683760591626,-0.030599604991444,"EndocardialCells","midnightblue","Leukocytes"
"Cfh",0.37819408555844,0.00309740711946044,-0.00107118945302682,-0.0332430082186829,"EndocardialCells","midnightblue","Leukocytes"
"Cklf",0.379776055124897,0.00618606804949566,0.0020174714770084,-0.0160669827524,"EndocardialCells","midnightblue","Leukocytes"
"Clu",0.392248062015512,0.00325457624860981,-0.000914020323877449,-0.0320095672845432,"EndocardialCells","midnightblue","Leukocytes"
"Col18a1",0.399000861326452,0.00327036232834842,-0.000898234244138839,-0.031218962368829,"EndocardialCells","midnightblue","Leukocytes"
"Col1a2",0.424834912431808,0.00340857104981009,-0.000760025522677176,-0.0291472304898717,"EndocardialCells","midnightblue","Leukocytes"
