"celltype","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module","database","n_overlap_genes","overlap_hit_genes","go_source","hub_hit_genes"
"EndocardialCells","GO:0072657","protein localization to membrane","22/309","451/13010",0.0487804878048781,2.05383218880732,3.55274828948621,0.00114708274786726,0.0342967217917376,0.0311501370063036,"Agrn/Ap2b1/Cpe/Csrp3/Dbn1/Dchs1/Dennd4c/Dlg4/Ehd1/Ehd2/Gnai1/Gphn/Gsn/Lamb1/Lamc1/Palm/Rab38/Rdx/Rilpl1/Stx4a/Stxbp1/Tiam1",22,"brown","GO_BP",1,"Lamc1","GO_BP (todos los genes del módulo)",NA
"Myocytes","GO:0060347","heart trabecula formation","4/516","13/13010",0.307692307692308,7.75790101371497,4.95402278497147,0.00131379287736211,0.0350560648755285,0.0334048151916386,"Cav3/Fhl2/Nkx2-5/Tgfbr3",4,"brown","GO_BP",1,"Tgfbr3","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0002042","cell migration involved in sprouting angiogenesis","3/23","54/13010",0.0555555555555556,31.4251207729469,9.42812160943141,0.000112878835984232,0.0352907365654305,0.0285967146218053,"Clec14a/Gata2/Kdr",3,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0060837","blood vessel endothelial cell differentiation","2/23","10/13010",0.2,113.130434782609,14.9273695491278,0.000133383314380899,0.0352907365654305,0.0285967146218053,"Hey1/Kdr",2,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0001525","angiogenesis","6/23","497/13010",0.0120724346076459,6.82879888023795,5.57581039430745,0.000174706616660547,0.0352907365654305,0.0285967146218053,"Clec14a/Gata2/Hspa12b/Kdr/Lepr/Mmp19",6,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0001570","vasculogenesis","8/309","89/13010",0.0898876404494382,3.78458965128541,4.11140617109026,0.00123242959296729,0.0362846419402568,0.0329556735634122,"Amot/Egfl8/Eng/Gata4/Nrp1/Tie1/Tnni3/Zfpm2",8,"brown","GO_BP",3,"Eng/Nrp1/Tie1","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0050905","neuromuscular process","12/309","180/13010",0.0666666666666667,2.80690399137001,3.80750287673444,0.00123583775862796,0.0362846419402568,0.0329556735634122,"Cfh/Dbn1/Dlg4/Dmd/Ei24/Kcnj8/Mb/Rem1/Slc1a3/Tcap/Tnnc1/Tnni3",12,"brown","GO_BP",1,"Cfh","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0014888","striated muscle adaptation","6/309","51/13010",0.117647058823529,4.95335998477061,4.41212637975441,0.00125306625062328,0.0364619902748327,0.0331167509093295,"Gata4/Gsn/Myh6/Nppa/Tcap/Tnnc1",6,"brown","GO_BP",1,"Nppa","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0043500","muscle adaptation","10/309","133/13010",0.075187969924812,3.16568119327445,3.91557219917498,0.00126812177849339,0.0365735298770794,0.0332180572065526,"Dmd/Ece1/Gata4/Gsn/Hand2/Myh6/Nppa/Tcap/Tnnc1/Trip10",10,"brown","GO_BP",2,"Ece1/Nppa","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0003170","heart valve development","7/300","62/13010",0.112903225806452,4.89623655913978,4.72443224972945,0.00053661110242771,0.036736396072201,0.0351565000158954,"Dchs1/Dll4/Emilin1/Heyl/Lix1l/Tbx20/Tgfb1",7,"brown","GO_BP",1,"Tgfb1","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0014706","striated muscle tissue development","21/300","410/13010",0.0512195121951219,2.22121951219512,3.86020349328223,0.000547516824335831,0.0367480409745402,0.0351676441142024,"Actc1/Akap6/Cav1/Cav2/Cfl2/Csrp3/Dll4/Heyl/Hspg2/Myh10/Myh6/Myoz2/Pi16/Pln/Rxra/Sav1/Tbx20/Tcap/Tgfb1/Tnnc1/Tnni3",21,"brown","GO_BP",2,"Hspg2/Tgfb1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0001822","kidney development","27/546","313/13010",0.0862619808306709,2.05543657620335,3.95588180925892,0.00031793907810348,0.0367823907194805,0.0342865328159653,"Angpt2/Ap2b1/Cd34/Cfh/Cflar/Ctsh/Ednrb/Enpep/Ext1/Fbn1/Gimap6/Gli3/Heyl/Ift20/Kcnj8/Pdgfd/Pdgfrb/Pkd2/Prkx/Smad1/Smad5/Smad6/Spry1/Tcf21/Tek/Tgfb1/Tgfbr1",27,"brown","GO_BP",8,"Angpt2/Cfh/Ednrb/Fbn1/Pdgfrb/Tek/Tgfb1/Tgfbr1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0006941","striated muscle contraction","21/546","217/13010",0.0967741935483871,2.30591988656505,4.06022181599549,0.000319335354658501,0.0367823907194805,0.0342865328159653,"Abcc9/Atp1a2/Ddit3/Dmd/Fxyd1/Kcnj8/Nppa/Psen2/Rem1/Rpl11/Rpl23/Rpl27a/Rpl30/Rpl36a/Rpl37/Rpl38/Rpl39/Rpl41/Rplp2/Smad5/Tcap",21,"brown","GO_BP",1,"Nppa","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0090288","negative regulation of cellular response to growth factor stimulus","7/226","87/13010",0.0804597701149425,4.63177703183806,4.51897488126087,0.000782473739120558,0.0376164737731779,0.0342195013740065,"Chrd/Dcn/Htra3/Mmrn2/Pparg/Sost/Twsg1",7,"brown","GO_BP",1,"Dcn","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0045446","endothelial cell differentiation","8/226","113/13010",0.0707964601769911,4.07549534027723,4.3656884583095,0.000784259273809019,0.0376164737731779,0.0342195013740065,"Atoh8/Fstl1/Kdr/Pde2a/Rapgef3/Tie1/Tjp1/Zeb1",8,"brown","GO_BP",2,"Kdr/Tie1","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0006959","humoral immune response","9/226","141/13010",0.0638297872340425,3.67444925626059,4.24535794607623,0.000790430836184469,0.0376164737731779,0.0342195013740065,"Ccl19/Ccl24/Cfh/Colec11/Fau/Pf4/Rarres2/Rpl39/Serping1",9,"brown","GO_BP",4,"Ccl19/Cfh/Pf4/Serping1","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0030336","negative regulation of cell migration","13/226","267/13010",0.048689138576779,2.80285704815883,3.95752691024381,0.000799287623334457,0.0376164737731779,0.0342195013740065,"Arap3/Chrd/Csprs/Cx3cr1/Dcn/Dpep1/Egfl7/Ifitm1/Mmrn2/Pparg/Srgap1/Tgfb1/Tie1",13,"brown","GO_BP",3,"Dcn/Tgfb1/Tie1","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0014706","striated muscle tissue development","17/226","410/13010",0.0414634146341463,2.38689833800993,3.79397162907113,0.000822340012157207,0.0381059710248847,0.0346647943586269,"Cav3/Ddx5/Egln1/Hspg2/Igf1/Jph2/Myl6b/Myl7/Nppa/Pdgfra/Plagl1/Sav1/Tgfb1/Tnnc1/Tnni3/Tnnt2/Xirp1",17,"brown","GO_BP",4,"Hspg2/Nppa/Pdgfra/Tgfb1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0051146","striated muscle cell differentiation","29/546","348/13010",0.0833333333333333,1.98565323565324,3.90078646788952,0.00034478072522324,0.0381432823241046,0.0355550815358344,"Cflar/Col6a1/Dmd/Fbxo22/Gata6/Hand2/Ift20/Kat2a/Kcnj8/Nebl/Nppa/Pdgfrb/Pld3/Rcan1/Rpl11/Rpl23/Rpl27a/Rpl30/Rpl36a/Rpl37/Rpl38/Rpl39/Rpl41/Rplp2/Sgcb/Tbx18/Tcap/Tgfb1/Tmod3",29,"brown","GO_BP",3,"Nppa/Pdgfrb/Tgfb1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0060976","coronary vasculature development","10/546","65/13010",0.153846153846154,3.66582135812905,4.50947778809437,0.000348579230743474,0.0381432823241046,0.0355550815358344,"Abcc9/Ap2b1/Gata6/Hand2/Kcnj8/Lrp1/Pbrm1/Pdgfrb/Smad6/Tgfbr1",10,"brown","GO_BP",3,"Lrp1/Pdgfrb/Tgfbr1","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0090257","regulation of muscle system process","12/226","236/13010",0.0508474576271186,2.92710364481776,3.97228512345742,0.000868569375736027,0.0387196261138353,0.0352230330517625,"Ank2/Cav3/F2r/Fxyd1/Gsn/Igf1/Nppa/Pparg/Sln/Tnnc1/Tnni3/Tnnt2",12,"brown","GO_BP",2,"F2r/Nppa","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0071772","response to BMP","9/226","143/13010",0.0629370629370629,3.62305835757163,4.19353349811916,0.000874148265518194,0.0387196261138353,0.0352230330517625,"Chrd/Ddx5/Fstl1/Htra3/Kdr/Pelo/Pparg/Sost/Twsg1",9,"brown","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0071773","cellular response to BMP stimulus","9/226","143/13010",0.0629370629370629,3.62305835757163,4.19353349811916,0.000874148265518194,0.0387196261138353,0.0352230330517625,"Chrd/Ddx5/Fstl1/Htra3/Kdr/Pelo/Pparg/Sost/Twsg1",9,"brown","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0061448","connective tissue development","25/546","283/13010",0.088339222614841,2.10493275864301,3.93328669745878,0.000367724186360418,0.0390353902503271,0.0363866557508189,"Cd34/Cfh/Cflar/Chsy1/Col1a1/Col6a1/Ctdspl2/Ctsk/Dmd/Ext1/Gli3/Hand2/Hspg2/Kat2a/Lipa/Mdk/Pdgfd/Pdgfrb/Smad1/Smad5/Snai1/Snx19/Sptlc2/Tgfb1/Tgfbr1",25,"brown","GO_BP",5,"Cfh/Hspg2/Pdgfrb/Tgfb1/Tgfbr1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:1903055","positive regulation of extracellular matrix organization","6/546","24/13010",0.25,5.95695970695971,5.08713037847548,0.00037456851508196,0.0390353902503271,0.0363866557508189,"Cflar/Emilin1/Fscn1/Tgfb1/Tgfbr1/Tnxb",6,"brown","GO_BP",3,"Tgfb1/Tgfbr1/Tnxb","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0072012","glomerulus vasculature development","5/184","30/13010",0.166666666666667,11.7844202898551,7.0828058367911,5.73100539257456e-05,0.0392997198655739,0.0360063690423924,"Angpt1/C3ar1/Il6ra/Pdgfb/Wt1",5,"darkorange","GO_BP",3,"Angpt1/C3ar1/Pdgfb","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0061437","renal system vasculature development","5/184","32/13010",0.15625,11.0478940217391,6.81602854549403,7.91509671660089e-05,0.0392997198655739,0.0360063690423924,"Angpt1/C3ar1/Il6ra/Pdgfb/Wt1",5,"darkorange","GO_BP",3,"Angpt1/C3ar1/Pdgfb","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0061440","kidney vasculature development","5/184","32/13010",0.15625,11.0478940217391,6.81602854549403,7.91509671660089e-05,0.0392997198655739,0.0360063690423924,"Angpt1/C3ar1/Il6ra/Pdgfb/Wt1",5,"darkorange","GO_BP",3,"Angpt1/C3ar1/Pdgfb","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0072109","glomerular mesangium development","4/184","17/13010",0.235294117647059,16.6368286445013,7.72687112902179,7.97963855138556e-05,0.0392997198655739,0.0360063690423924,"C3ar1/Il6ra/Pdgfb/Wt1",4,"darkorange","GO_BP",2,"C3ar1/Pdgfb","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0001941","postsynaptic membrane organization","6/309","52/13010",0.115384615384615,4.85810306198656,4.34799211051292,0.00138872597051348,0.0397005082272231,0.0360581480063149,"Agrn/Dbn1/Dlg4/Gphn/Lamb1/Lamc1",6,"brown","GO_BP",1,"Lamc1","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0060982","coronary artery morphogenesis","3/309","10/13010",0.3,12.631067961165,5.73891980143407,0.00140658454283813,0.0398613828270388,0.0362042630156597,"Hand2/Nrp1/Vegfa",3,"brown","GO_BP",2,"Nrp1/Vegfa","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0090287","regulation of cellular response to growth factor stimulus","13/226","271/13010",0.0479704797047971,2.76148646442217,3.89618062542713,0.00091660817001042,0.0400119392474114,0.0363986432728775,"Cav3/Chrd/Dcn/Fstl1/Htra3/Kdr/Mmrn2/Peg10/Pelo/Pparg/Sost/Twsg1/Zeb1",13,"brown","GO_BP",2,"Dcn/Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0008593","regulation of Notch signaling pathway","3/23","76/13010",0.0394736842105263,22.3283752860412,7.84746877352512,0.000311912334949434,0.0404797614200764,0.0328014742095981,"Gata2/Hey1/Postn",3,"darkorange","GO_BP",1,"Postn","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0035265","organ growth","4/23","193/13010",0.0207253886010363,11.7233611173688,6.31608328946816,0.000333283861604302,0.0404797614200764,0.0328014742095981,"Carm1/Kdr/Lepr/Tmem38b",4,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0061042","vascular wound healing","2/23","17/13010",0.117647058823529,66.5473145780051,11.3803626002668,0.000400089381940538,0.0404797614200764,0.0328014742095981,"Gata2/Kdr",2,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0060348","bone development","4/23","206/13010",0.0194174757281553,10.9835373575348,6.07822369719404,0.00042687118696495,0.0404797614200764,0.0328014742095981,"Carm1/Kdr/Lepr/Tmem38b",4,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0043542","endothelial cell migration","4/23","209/13010",0.0191387559808612,10.8258789265654,6.0263459233311,0.000450888431659266,0.0404797614200764,0.0328014742095981,"Clec14a/Gata2/Hspa12b/Kdr",4,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0007528","neuromuscular junction development","7/309","71/13010",0.0985915492957746,4.15105519850495,4.1525710073201,0.00144258625066904,0.0405292119907793,0.0368108215687962,"Agrn/F2r/Gphn/Kcnj8/Lamb1/Lamb2/Lamc1",7,"brown","GO_BP",2,"F2r/Lamc1","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:2001212","regulation of vasculogenesis","2/23","19/13010",0.105263157894737,59.5423340961098,10.7462514300471,0.000501972609176053,0.0405593868214251,0.0328659960955268,"Hey1/Kdr",2,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/23","20/13010",0.1,56.5652173913044,10.4651364358713,0.000557147853034761,0.0409250422956442,0.0331622932619733,"Gata2/Kdr",2,"darkorange","GO_BP",1,"Kdr","GO_BP (todos los genes del módulo)",NA
"Leukocytes","GO:0007520","myoblast fusion","8/300","83/13010",0.0963855421686747,4.17991967871486,4.46494517983593,0.000641380226776533,0.0415237466631156,0.0397379644250552,"Cxcl12/Rpl35a/Rpl36a/Rpl37/Rpl37a/Rpl38/Rpl39/Tanc1",8,"brown","GO_BP",1,"Cxcl12","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0003179","heart valve morphogenesis","6/309","53/13010",0.113207547169811,4.76644074006228,4.28547615271246,0.0015353079477541,0.042459378773567,0.0385639033966733,"Bmpr1a/Dchs1/Gata4/Tbx5/Tie1/Zfpm2",6,"brown","GO_BP",2,"Bmpr1a/Tie1","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0048675","axon extension","9/309","114/13010",0.0789473684210526,3.32396525293817,3.88719907168361,0.00156549903500159,0.042459378773567,0.0385639033966733,"Dbn1/Eif4g2/Lamb2/Nrp1/Ntn1/Raph1/Ryk/Sema6d/Vegfa",9,"brown","GO_BP",2,"Nrp1/Vegfa","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0051149","positive regulation of muscle cell differentiation","7/309","72/13010",0.0972222222222222,4.09340165408127,4.10535981341069,0.00156610170655447,0.042459378773567,0.0385639033966733,"Csrp3/Efemp2/Eng/Lamb1/Lamb2/Lamc1/Trip10",7,"brown","GO_BP",2,"Eng/Lamc1","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0060411","cardiac septum morphogenesis","7/309","72/13010",0.0972222222222222,4.09340165408127,4.10535981341069,0.00156610170655447,0.042459378773567,0.0385639033966733,"Bmpr1a/Eng/Gata4/Nrp1/Sav1/Tbx5/Zfpm2",7,"brown","GO_BP",3,"Bmpr1a/Eng/Nrp1","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0060562","epithelial tube morphogenesis","18/309","346/13010",0.0520231213872832,2.19035860598238,3.50035952286225,0.00157642983479644,0.042459378773567,0.0385639033966733,"Ctnnd1/Dchs1/Eng/Gata4/Hand2/Lrp5/Mgp/Mmrn2/Nphp3/Nrp1/Ntn1/Pkd2/Plxnd1/Sema4c/Ski/Tcap/Tie1/Vegfa",18,"brown","GO_BP",5,"Eng/Lrp5/Nrp1/Tie1/Vegfa","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0007517","muscle organ development","14/226","308/13010",0.0454545454545455,2.61665325824618,3.81767524066046,0.000991056398475606,0.0425894378287202,0.0387433796981054,"Ddx5/Disp1/Egln1/Fhl1/Foxo4/Jph2/Myl6b/Plagl1/Sfmbt1/Tcf15/Tgfb1/Tnnc1/Tnni3/Tnnt2",14,"brown","GO_BP",1,"Tgfb1","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0042060","wound healing","15/226","344/13010",0.0436046511627907,2.51016155587569,3.77420673362962,0.00100393429144726,0.0425894378287202,0.0387433796981054,"Aqp1/Axl/Cav3/Cfh/Cytl1/Entpd2/F2r/Igf1/Kdr/Nbeal2/Pdgfra/Pf4/Pparg/Serping1/Tfpi",15,"brown","GO_BP",7,"Axl/Cfh/F2r/Kdr/Pdgfra/Pf4/Serping1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:1904018","positive regulation of vasculature development","17/546","161/13010",0.105590062111801,2.51598298182149,4.05099920071209,0.000428449953925198,0.0436122197286184,0.0406529258608095,"Adm/Angpt2/C3/Cd34/Emilin1/Gata2/Gata6/Itga5/Mdk/Mtdh/Pxn/Ramp2/Rtn4/Smad1/Tek/Tgfb1/Tgfbr1",17,"brown","GO_BP",7,"Angpt2/C3/Itga5/Rtn4/Tek/Tgfb1/Tgfbr1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0060395","SMAD protein signal transduction","10/546","67/13010",0.149253731343284,3.55639385490132,4.39073522626677,0.000447980796211357,0.044563907841298,0.0415400374668713,"Emilin1/Lrp1/Mapk8/Smad1/Smad5/Smad6/Tbx20/Tgfb1/Tgfb3/Tgfbr1",10,"brown","GO_BP",4,"Lrp1/Tgfb1/Tgfb3/Tgfbr1","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0051924","regulation of calcium ion transport","11/226","210/13010",0.0523809523809524,3.01538137378845,3.91475600043163,0.00111465476629222,0.0466297243898911,0.0424188063838983,"Ank2/Bak1/Cav3/F2r/Gnao1/Igf1/Nppa/P2rx5/Rapgef3/Sln/Tgfb1",11,"brown","GO_BP",3,"F2r/Nppa/Tgfb1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0072111","cell proliferation involved in kidney development","4/184","19/13010",0.210526315789474,14.8855835240275,7.25445673237186,0.000127108161274596,0.0469505770708038,0.0430160777366132,"C3ar1/Il6ra/Pdgfb/Wt1",4,"darkorange","GO_BP",2,"C3ar1/Pdgfb","GO_BP (todos los genes del módulo)",NA
"EndocardialCells","GO:0007409","axonogenesis","20/309","408/13010",0.0490196078431373,2.06389999365442,3.40559805197181,0.00179912079952831,0.0472849571424417,0.0429467545693855,"Ablim1/Agrn/Dbn1/Ece1/Eif4g2/Lamb1/Lamb2/Lamc1/Nrp1/Ntn1/Plxnd1/Raph1/Rpl24/Ryk/Sema4c/Sema6d/Stxbp1/Taok2/Tiam1/Vegfa",20,"brown","GO_BP",4,"Ece1/Lamc1/Nrp1/Vegfa","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0048286","lung alveolus development","9/546","56/13010",0.160714285714286,3.82947409733124,4.44106722996027,0.000491290767887352,0.0477862153565098,0.0445436962884532,"Cic/Col6a1/Fbn1/Gata6/Man2a1/Psen2/Tcf21/Tgfb1/Tgfb3",9,"brown","GO_BP",3,"Fbn1/Tgfb1/Tgfb3","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:0085029","extracellular matrix assembly","5/226","46/13010",0.108695652173913,6.25721431319738,4.74906246254614,0.00116144320594064,0.0479214648807288,0.0435938956750322,"Fbln5/Pparg/Tgfb1/Tie1/Tnxb",5,"brown","GO_BP",3,"Tgfb1/Tie1/Tnxb","GO_BP (todos los genes del módulo)",NA
"Fibroblasts","GO:2000146","negative regulation of cell motility","13/226","279/13010",0.046594982078853,2.68230405684017,3.77674906373059,0.00119493216040831,0.0486369684749976,0.0442447853989022,"Arap3/Chrd/Csprs/Cx3cr1/Dcn/Dpep1/Egfl7/Ifitm1/Mmrn2/Pparg/Srgap1/Tgfb1/Tie1",13,"brown","GO_BP",3,"Dcn/Tgfb1/Tie1","GO_BP (todos los genes del módulo)",NA
"SmoothMuscleCells","GO:0003007","heart morphogenesis","23/546","257/13010",0.0894941634241245,2.13245250210231,3.83769039800996,0.000520375748531761,0.0495148837244243,0.0461550663915127,"Abcc9/Dvl2/Ext1/Gata6/Hand2/Heyl/Ift172/Kcnj8/Lrp1/Mical2/Pbrm1/Pkd2/Rtn4/S1pr1/Sav1/Smad6/Snai1/Spry1/Tbx20/Tcap/Tek/Tgfb1/Tgfbr1",23,"brown","GO_BP",5,"Lrp1/Rtn4/Tek/Tgfb1/Tgfbr1","GO_BP (todos los genes del módulo)",NA
