,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
Bmp6^Acvr1_Acvr2b,0.00026875090778701277,0.00466814879506204,0.00025988334313821053,0.0012366533618494086,6.664083037387872e-06,0.0018782832385936736,5.271169365403198e-18,4.792588239090907e-25
Bmp6^Acvr1_Bmpr2,3.8131491019486287e-16,0.015595788065762235,0.000995142046196801,1.910452735732494e-16,0.007590060013985036,0.004621473671256067,2.173448750478009e-14,5.612110342856921e-06
Bmp6^Acvr2a_Bmpr1a,0.0009310322763562768,0.00354864228641208,2.6951353882487543e-05,1.582806184217266e-09,0.012330042427392168,0.0022257621830515145,2.356429929358271e-20,2.6662694037527845e-08
Bmp6^Acvr2b_Bmpr1a,0.0022072285414419415,0.0019085865978858052,0.0003526406937783926,0.004962269167409415,1.9614798751784345e-05,6.485321086686661e-05,1.0076308588058338e-19,1.2332241456354928e-22
Bmp6^Bmpr1a_Bmpr2,1.860883765944458e-34,0.008548023982569423,9.069242614240017e-06,0.009430752601218695,0.012519449296482067,0.0024994484931640548,6.733116065394003e-19,0.00011081833757283115
Bsg^Slc16a1,0.0022481451903351318,5.460950284860412e-16,2.119692357625538e-08,0.15067641378473687,2.050636165046612e-05,0.0006067822600333989,1.5487833543003516e-05,4.137087863753451e-12
Bsg^Slc16a7,0.05115932461670969,0.0007433751777468277,2.568504611852009e-07,0.06218004173378622,0.0008492897249548126,0.002199698912420105,0.0020585322676174253,1.389106405491361e-12
Bst1^Cav1,7.550305487925494e-21,3.142348042868204e-09,0.002053138071653044,9.670641155884577e-06,6.210313389372359e-20,5.446689872264113e-24,0.09395254475620236,1.4134516877802912e-19
Btc^Egfr_Erbb2,4.5968832097184106e-48,2.3066709554518437e-36,0.0004513677826702495,0.0002503638132291534,5.034243326810329e-05,1.4765235254543625e-21,3.315432439599388e-47,0.000147382868589159
C1qa^Cd93,0.014910053899828602,0.017155415836636236,0.05758594655827268,0.00495808761890204,3.2010415032207717e-15,5.5342741066042306e-11,0.2061909165132949,4.2628258186775803e-19
C1qb^C1qbp,0.02150362506150531,0.005933847075641745,0.017495981151981883,0.0402211430661258,0.008657982590462483,2.3877939427917966e-05,0.1402146235532766,0.023684506947910373
C1qb^Lrp1,0.03813075589601028,9.110674108554625e-17,2.5199396689260557e-27,0.010572749735674526,0.025159650693302546,1.0561905853416854e-13,0.1081786107933098,0.07876628279079678
C3^C3ar1,0.05738153921153876,1.1342961833956638e-30,9.387114083007953e-39,1.9898311611995666e-28,1.3763682271415018e-15,0.024082076749489614,4.0635382543549445e-13,4.7417811676670434e-29
C3^Cd81,0.015362089691863567,1.0307743452703493e-08,0.02655417186043433,0.017527023419015183,0.0020951739151357698,0.21759950332133984,0.04744808138580273,0.058624010792758835
C3^Itgam,0.04131831284661879,4.491778173112197e-29,2.1979024322476467e-38,8.07660643642016e-18,4.072538194104887e-15,0.017811070113734142,2.320479499594392e-11,6.827403935271385e-29
C3^Lrp1,0.028918208841638017,2.9905021217808386e-14,5.116825670712621e-24,0.0033229605222556934,2.566112491160114e-05,0.04239116899457833,0.003751783737073536,0.11653819420745637
C3^Nrp1,0.005282069354440067,2.522318231996818e-10,0.04987216879143675,0.0005383185553184478,0.0024115993332277314,0.14596847673889804,0.03893165314392283,0.022061818863818916
C4a^C3ar1,0.0018472788868868625,3.523999858294671e-47,1.0078992652567544e-40,4.293228409525884e-24,3.3543505472731013e-23,0.00037645314288544567,0.0008080454836515155,5.940305055323604e-26
C4a^Nrp1,0.0005026390963207155,5.10613919758813e-32,0.0033802971898456444,6.579631382459255e-14,9.322168758363274e-11,1.1940293744599161e-05,0.004708253283549725,0.0025737260229016846
C4b^C3ar1,0.05584391179506832,1.9005143068847762e-33,1.107592125007906e-36,2.2967426076981207e-27,6.186765755176747e-19,0.009987387173224527,0.015526498675973839,4.693785899627021e-23
C4b^Nrp1,0.0011498769503586824,2.6529096475416862e-08,0.021769937840759788,3.2590868038279386e-06,1.1592937581673613e-06,0.10145581408071834,0.13373094133954996,0.007442430845948209
Cadm3^Cadm1,0.0024568664313564196,1.0132564370291816e-17,0.00028939587459979213,0.000604037750677257,6.143055602695484e-07,0.0003544841555339169,4.1685002741481176e-26,2.8081001306365166e-14
Calr^Itga2b,5.38489825370217e-55,0.0014074601291998354,2.6260598477715516e-06,0.003968741230143227,0.002685500173921056,0.0023758462016244966,0.002084395586573565,0.002924003905119335
Calr^Itga3,7.849778879245213e-16,0.014462204500810979,0.007809476842134878,0.03214269050958687,1.1431814074337828e-05,0.010753579292424145,0.012552036435549054,2.2489159138154813e-10
Calr^Itgav,0.04698821949536579,0.023699008072393238,0.0008023427347793993,0.06521887357264508,0.07247793167157067,0.03628937947798602,0.04888177965595502,0.06442279745511464
Calr^Lrp1,0.09159750008773651,2.4605668200102406e-07,9.994710968254262e-18,0.02879111671870058,0.1485168886433902,0.008140779766686914,0.04292344788043742,0.19390889879672496
Calr^Scarf1,1.399682693104713e-13,0.08331425586251225,0.11432355011101045,0.008358342808727754,2.7100369391780856e-10,0.018715063779801092,0.06860967817416788,9.850766487540945e-08
Ccl11^Ccr5,0.005821956969312088,9.008529776314291e-44,3.8854067863787854e-42,3.4934673079307326e-26,7.846525787869218e-20,0.004551673005348048,5.136000461330834e-61,1.4993080299897164e-35
Ccl11^Dpp4,6.369927717287677e-16,3.497024065103017e-20,0.0006888564611137726,5.34165644373029e-15,5.372398033634013e-10,0.005469470326587879,2.5801277374833163e-22,0.00041404092102091466
Ccl12^Ccr5,0.015123893110479548,1.8131336735058723e-46,1.329126108226255e-47,2.6926431210374732e-39,4.2048187589720255e-30,3.659843291561506e-55,0.013722678070798914,6.082356967691094e-41
Ccl2^Ccr5,0.021084228453434283,1.4923209251707532e-37,1.1557039433471382e-40,3.593696893471715e-34,4.916834679505432e-22,2.0068607983711465e-15,0.010606499809067605,3.4912728619772825e-23
Ccl4^Ccr5,0.016092957707012013,3.709611801892418e-43,1.0738112499350705e-47,7.83031736658208e-39,1.595244664545353e-29,9.259282922738181e-51,0.013795571587279117,2.983003465780956e-40
Ccl5^Ccr5,0.003771089382687977,1.84150228672193e-33,4.685925071002887e-39,2.8540404116633992e-37,8.659189676142176e-18,1.0442547236461137e-42,0.0018147231145097373,1.1092165980396111e-23
Ccl5^Ccrl2,0.0017447902456572877,6.956072912045684e-11,0.0010378837043961324,0.0006875243288711954,5.337906822297915e-06,2.8348061301082296e-25,0.007963847337370034,0.0013238456751760552
Ccl5^Dpp4,0.0007857832548636949,9.167049167171519e-13,0.0004935717465689806,7.098293742011178e-36,4.50256549989249e-13,2.7414983555392313e-34,0.003694978281774905,6.308251397336726e-05
Ccl5^Sdc1,8.568028857620257e-28,3.2521294453533782e-21,8.470991700282197e-13,0.000746053076512622,0.0001240980442264744,1.174525050683848e-22,0.003428337131265713,0.0023697324750163863
Ccl5^Sdc4,0.0017724149911228838,2.4089690895816377e-16,9.83539468831071e-11,6.826697176571355e-06,1.0183369977287461e-05,2.109165260134438e-18,0.008079531577415347,0.004798014601381354
Cd14^Itga4,0.024891617566589162,5.628778246033002e-31,1.944807400713771e-34,7.012067689456644e-26,8.630250752287546e-23,1.673305706888942e-38,0.02149167247962406,1.0830021615511594e-29
Cd14^Itgb1,0.010174371171356025,4.192392475938511e-17,0.0009253318468897183,0.00027447672700561967,1.9382163782041638e-12,0.0022605096612712153,0.25044830729533213,4.88840436992235e-05
Cd14^Itgb2,0.038550499249218065,2.124597946188056e-34,3.623052390247716e-41,3.943179715849743e-37,9.393651730557924e-24,2.862799206183394e-39,0.02913068523492214,9.371095587634788e-34
Cd14^Ripk1,0.012679755732995953,3.1530476412300846e-12,0.0015450188947131978,3.236799600234079e-10,1.8866692638932055e-10,2.028220135722947e-12,0.08041586475165868,0.0016327538234859856
Cd14^Tlr4,0.016947704036260062,3.5865299426702194e-22,2.3998779815203107e-19,1.637751904554845e-18,3.035779367485726e-10,1.0078634688443029e-23,0.04958170425311325,0.005883028537022179
Cd200^Cd200r1,0.04834835481644286,0.004000430303734683,6.37608390805939e-17,6.582973928029117e-24,0.00331485775601169,1.0677241087942035e-13,7.716486074370405e-35,1.8963259280144656e-26
Cd200r1^Cd200,3.0005317834673684e-41,4.948280677898401e-16,0.0008191432185786463,2.9502908720580524e-10,2.051670105762991e-26,4.458686627561583e-31,0.06448160178678897,2.1158955334289254e-19
Cd274^Cd80,0.005031759273467966,0.001393770958743536,1.4219702073263718e-05,2.2859459922825397e-27,0.0010283109842919263,1.706109365604957e-49,7.66743625145445e-09,1.1300676658412564e-31
Cd38^Pecam1,3.72586594389799e-17,0.1390590886652162,0.011982872918841193,5.894860770773515e-10,8.418901149146257e-06,3.641576802142012e-19,0.07409920419833844,1.0271272516437689e-09
Cd47^Sirpa,0.11861009213344002,0.018534865322318912,0.006701911606995475,1.7070639649954824e-14,0.048371578681570146,0.02571552633004693,0.02637881516708203,0.03751517384784395
Cd59b^Stab1,0.00179062292851578,0.003994733134743046,0.002728575298328381,5.090840270870858e-09,1.8474016978514433e-05,1.4486209036910539e-18,6.486582407278861e-27,9.996255067149741e-13
Ceacam1^Egfr,1.3563622704079621e-18,5.1783671154625906e-11,1.0293340357629946e-28,3.524185451345713e-20,0.043315481774748026,6.859741088515324e-28,0.00021676018322962373,7.702394408023994e-16
Cfh^Itgam,0.12234963547381228,7.152095491314463e-13,1.7984655011537794e-30,7.977612186169732e-12,5.860223911164359e-08,0.015381081553948201,0.0019662243465288637,2.3744918250244924e-20
Cklf^Lrp6,0.010281093150155931,0.010941326334879759,0.00035880171589571425,0.0006015810347666608,0.013879594538458386,0.005116738466398019,0.03793760524543594,0.0016305332074000854
Clec11a^Itga11,1.5372484112648322e-54,6.34934699613593e-37,1.11750648229939e-23,1.460305820157368e-16,4.490600551445612e-16,0.0006898689680870295,5.870031815085671e-37,0.010940509072813688
Clec11a^Itgb1,1.6920101655869354e-09,3.6594971836268684e-35,0.00460431046371261,0.0013400289978375295,3.643827181285626e-11,0.07171858007699007,4.0447969022122958e-22,0.008430118397094758
Col14a1^Cd44,0.025482477704398456,2.517286265174948e-27,2.045997341398604e-08,6.904769783775043e-11,4.2828388471940986e-11,0.04866734450478927,0.015122720163830048,0.000600359012782773
Col14a1^Itga11_Itgb1,2.845232323418437e-57,4.837949306623904e-26,7.809453831536955e-22,6.766558354206294e-13,2.7125604160459057e-12,0.0014383084875761929,2.6999867056992858e-05,0.02608487367257809
Col14a1^Itga1_Itgb1,1.2552502982461767e-38,4.8374352487814084e-27,0.023467471331865053,0.006022820397748521,4.7917054088824367e-17,0.046926915959473965,0.01852931914751555,0.0001300427836342076
Col15a1^Itga11_Itgb1,7.443960437659656e-53,5.025963559659353e-06,1.1557226703160375e-18,1.5577554110958404e-09,0.004472708767489875,0.0033581591168371284,3.1727753357199555e-27,0.025200252434681315
Col15a1^Itga1_Itgb1,6.85969017616794e-36,0.005252871014096518,0.03818950357548166,0.016746102430533007,2.3053070554100094e-09,0.055272459551641395,1.453624799739032e-25,0.0001105396064721524
Col16a1^Itga11_Itgb1,1.4503732625122003e-54,9.205985990884899e-33,9.03010765608893e-26,2.0061823491971197e-19,2.1912709995633576e-15,0.0012941231130733334,2.0091740524624824e-33,0.012537199973101579
Col16a1^Itga1_Itgb1,3.65225194664226e-35,2.0274281501656974e-32,0.013716209359056332,0.0025637622582379447,4.822033337653726e-17,0.026969655919373673,1.4808193317961503e-28,0.00011453329120899161
Col18a1^Gpc1,5.783772098096942e-18,1.7371453943292752e-10,3.3910364338554146e-08,0.05566469926090724,0.0002226659901835317,0.0012853571277497739,4.30875078754995e-24,5.878603383851519e-10
Col18a1^Gpc4,2.0808271620239017e-46,0.007005495000103155,0.003054758901004612,0.018414996991756548,0.01010325721416011,0.004700098983753417,1.6594184494373458e-25,0.008687562556475776
Col18a1^Itga11_Itgb1,2.4614173531313514e-50,1.2316714872883611e-12,2.2084165224779533e-29,2.195652121559538e-13,0.01159034532452955,5.650202515658299e-10,2.642861222698025e-32,0.010078486204567146
Col18a1^Itga1_Itgb1,6.908977574912043e-19,0.02429186990006624,0.02740509031812552,0.017481952096384888,0.0001841912259999616,0.003081839937930145,4.043443640010012e-28,0.007930906483598402
Col18a1^Itga3,1.5763708968402213e-14,0.005376775983288335,0.001864099044052989,0.0072440213877093896,2.221853140733762e-05,0.004013696994319412,2.1668632850485542e-23,1.9171189470516883e-07
Col18a1^Itga5,0.009531850688747156,0.023319406553656906,0.016964705247988182,0.008898294845373179,0.01603479882572244,0.013789118689716337,2.467344365533582e-27,0.014839274894855606
Col18a1^Itgb3,2.2932744684717363e-17,0.0018641739200056576,0.00015201150932384554,0.005978789043017741,0.0012723253246306303,0.0011477743414662746,1.5639300146992977e-26,0.0038778712349522826
Col18a1^Itgb5,0.023624285927211445,0.012401476449973628,0.004967420808986967,0.0242883749476539,0.03509817051133708,0.014858020061021179,1.4656554302362768e-28,0.035177432228597635
Col18a1^Kdr,1.0913341031569682e-05,0.03994492429769454,0.0498301228832769,0.00024681153345475313,2.245555809542593e-12,0.0024129966426983027,2.355476001075786e-31,5.0262118868734965e-05
Col18a1^Ptprs,0.004286587343404824,0.0030056594146938573,1.5149526136863802e-07,0.0234557888407299,0.019302248029690768,0.006844015429471673,3.2144287668373587e-25,0.016362862151727574
Col1a1^Cd36,0.011730608502465135,1.0403438819714635e-29,0.050525033724672326,0.02989328196767444,5.6587383844828126e-11,0.12361146786676926,1.8103823306849297e-23,4.504167311080514e-08
Col1a1^Cd44,0.029568159962399858,8.255140987349208e-24,2.4292097499739347e-06,6.253707237425395e-09,9.621674256035843e-08,0.06462656500411039,2.526974333734739e-13,0.0015134377749681173
Col1a1^Cd93,0.004373932451872838,4.4339107362264755e-30,0.07766833212938944,0.00021052046059440212,5.480234698109679e-15,0.10494981850368328,5.377940543060843e-27,2.8059163297418966e-16
Col1a1^Ddr1,1.5901366010828212e-28,2.8176528599097322e-24,6.606637842317185e-07,0.02303553173627669,4.796261860326146e-10,0.03201607563012203,2.558051911753552e-16,0.03261447732505219
Col1a1^Ddr2,5.433628877877988e-35,6.955749123608456e-23,2.997659021544526e-15,0.004946444395115388,4.775951631367004e-12,0.025408964879665957,2.0811802614232733e-29,0.09099951051394567
Col1a1^Flt4,4.838585088752238e-45,2.2157575957999227e-32,0.04463667287693612,0.0002604214158085092,1.961946764163308e-20,0.037258279422706195,6.212189633151574e-27,1.0830975993736945e-14
Col1a1^Itga11_Itgb1,1.6511411121208264e-53,3.577288831207234e-23,5.228674564056636e-17,1.97286562573613e-14,7.765140402711583e-13,0.004358394443492332,3.035303654159763e-29,0.03326407304674412
Col1a1^Itga1_Itgb1,8.355675497633425e-40,1.4518954894830457e-30,0.040755414446425456,0.013443746856631784,1.6390586507568232e-14,0.054891986437680666,1.7016286838849987e-24,0.001342417024532505
Col1a1^Itga3_Itgb1,9.160870669609242e-22,2.8143034869895943e-25,0.002178877228394493,0.008323213062270188,4.404492243525183e-14,0.015082553187289315,4.621142263889197e-16,1.3035620585197308e-12
Col1a1^Itga5,0.0020792435601277534,2.2748386303816448e-26,0.017518784331634195,0.00036923949168803896,1.4456749265257857e-07,0.08312208574193324,1.7488852545604486e-15,0.025293353347213388
Col1a1^Itga9_Itgb1,0.013300749640041694,4.917389898205948e-22,0.00480169058254609,4.634726989279695e-08,3.2670756093004163e-07,0.07075634268778053,2.390969779581531e-15,0.024816662773978707
Col1a1^Sdc1,3.530999658589683e-34,9.048268938238948e-22,1.5947386774070893e-06,0.009745222626979392,1.0446691439167147e-11,0.028042912220226333,1.5054501535836226e-20,0.03274608085255912
Col1a2^Cd36,0.028713116639662865,1.0619782585411516e-09,0.07667607376140831,0.057107992337256136,0.0001187990831259959,0.12139057574824404,2.1696947409793988e-17,9.69427069387397e-06
Col1a2^Cd44,0.046173767239155096,0.004515708508077427,0.000529427130034044,1.7824760378211737e-05,0.004019895578102836,0.06747500742194108,1.8315119267605694e-07,0.0023116950819950712
Col1a2^Cd93,0.017367626724004073,1.0608750699496169e-06,0.11021898278071256,0.008610302663679053,6.79149118434518e-08,0.1004792566802257,4.582450398302757e-19,3.135739582563277e-13
Col1a2^Flt4,1.867071341866313e-40,1.271322337869419e-06,0.0598210034872151,0.002070228023630483,3.431582075193138e-13,0.03781109589847069,1.5630381057978138e-19,1.1714551130093681e-12
Col1a2^Itga11_Itgb1,8.621936017813043e-52,2.4424357240066112e-12,8.160145510715832e-17,9.64049206011973e-13,0.000161705867249944,0.000846612749346161,4.568972509959883e-19,0.042739081020671484
Col1a2^Itga1_Itgb1,2.8484154372820187e-30,3.9061853519972257e-08,0.05682546428224605,0.025541027360228723,5.093669860965813e-08,0.0523124415975966,1.3737543580082247e-15,0.005487809433034264
Col1a2^Itga2b,6.850169620947818e-59,0.0003141526688629576,4.962446372792585e-07,1.3357737857777825e-05,4.575307374465099e-05,0.002732292526954478,6.107389101629111e-05,0.0028168837939677098
Col1a2^Itga3_Itgb1,2.910064824907922e-18,0.0019259400621423643,0.00367732508188641,0.012200327363207527,4.329767872919664e-09,0.015733276309550667,4.524866673550526e-06,9.307516288917619e-11
Col1a2^Itga9_Itgb1,0.023802631291932018,0.007414016581867572,0.011175391740138046,7.904987558791617e-06,0.00325130389515212,0.07087419517845771,1.404676639232658e-08,0.03460577079352422
Col1a2^Itgb3,4.764486034011001e-24,9.630802278653837e-09,0.0005071276985961949,0.007221537844430157,1.2671411829841727e-08,0.009075576222375144,1.591109674265023e-08,0.005445148012988729
Col1a2^Sdc1,1.3588498873001528e-30,0.0036172347295904835,6.709625824612377e-05,0.017910051354641437,0.00037330514583891884,0.027742367155907704,3.833952561465094e-11,0.043175872430365296
Col20a1^Itga11_Itgb1,8.165238483232336e-52,2.5394437328811445e-19,4.021350517493585e-24,4.886909972144245e-18,0.0005610272564835505,1.2813503424974685e-22,7.464646548355356e-05,0.0009764604227555545
Col20a1^Itga1_Itgb1,6.524745410392076e-05,9.295698221770583e-05,0.0017483299931256853,0.0006720977234218157,7.588776414169113e-11,6.510184140618703e-21,0.0009395319376366806,6.754456896256661e-05
Col27a1^Itga11_Itgb1,2.017549638556336e-55,2.325052023478864e-24,1.2382386755600667e-24,2.460727715170458e-12,6.650097263072318e-12,8.508672032893374e-05,4.504148687225441e-08,0.013029000427198931
Col27a1^Itga1_Itgb1,4.236033084146833e-28,3.661403735494795e-29,0.020590486822684502,0.006803576365212689,7.04622381632382e-16,0.019226023896532538,2.2144814892481514e-09,0.0015475838543329943
Col3a1^Ddr1,1.849390960896172e-26,0.00119230586086854,7.645061078891176e-05,0.03708186753689024,0.001296597764717505,0.031088137293535625,3.20084894690072e-05,0.04166018532994617
Col3a1^Ddr2,5.41310764773976e-32,2.5598527139141117e-06,1.3188502699503167e-13,0.014853938383007262,0.00010506782141775145,0.022054858912878877,1.134043068271554e-12,0.11647155338414412
Col3a1^Itga11_Itgb1,2.1599658590195973e-52,2.341479442629297e-10,1.9364710210888316e-17,1.4428611180028285e-11,3.3161706187789116e-05,0.001262476805750796,8.582439761680145e-17,0.04192482899159348
Col3a1^Itga1_Itgb1,2.191648438920849e-32,9.801863694658465e-09,0.0556178387152781,0.025605435961064585,1.8103192567575653e-08,0.053266597177195764,9.65100227065032e-09,0.005040870324716795
