"gene_celltype","module","celltype","gene","kME","is_hub"
"4732471D19Rik_EndocardialCells","lightyellow","EndocardialCells","4732471D19Rik",0.39737653859844,FALSE
"4732491K20Rik_EndocardialCells","darkred","EndocardialCells","4732491K20Rik",0.558501663067886,FALSE
"4833424O15Rik_EndocardialCells","purple","EndocardialCells","4833424O15Rik",0.626611346760831,FALSE
"4921507P07Rik_EndocardialCells","blue","EndocardialCells","4921507P07Rik",0.475437855249802,FALSE
"4921524J17Rik_EndocardialCells","purple","EndocardialCells","4921524J17Rik",0.315190429615348,FALSE
"4921531C22Rik_EndocardialCells","lightyellow","EndocardialCells","4921531C22Rik",0.0585122482669952,FALSE
"4922501C03Rik_EndocardialCells","turquoise","EndocardialCells","4922501C03Rik",0.0893534845641938,FALSE
"4922505G16Rik_EndocardialCells","paleturquoise","EndocardialCells","4922505G16Rik",0.198175999526275,FALSE
"4930402H24Rik_EndocardialCells","blue","EndocardialCells","4930402H24Rik",0.622805441772425,FALSE
"4930404N11Rik_EndocardialCells","midnightblue","EndocardialCells","4930404N11Rik",0.548139933849503,TRUE
"4930412C18Rik_EndocardialCells","yellow","EndocardialCells","4930412C18Rik",0.363577378516034,FALSE
"4930413F20Rik_EndocardialCells","midnightblue","EndocardialCells","4930413F20Rik",0.339859659566815,FALSE
"4930413G21Rik_EndocardialCells","lightgreen","EndocardialCells","4930413G21Rik",0.311798299985694,FALSE
"4930414L22Rik_EndocardialCells","black","EndocardialCells","4930414L22Rik",0.738029692022051,FALSE
"4930420K17Rik_EndocardialCells","red","EndocardialCells","4930420K17Rik",0.262786799770562,FALSE
"4930427A07Rik_EndocardialCells","steelblue","EndocardialCells","4930427A07Rik",0.242795158191032,FALSE
"4930444A02Rik_EndocardialCells","red","EndocardialCells","4930444A02Rik",0.728441313159146,TRUE
"4930453N24Rik_EndocardialCells","purple","EndocardialCells","4930453N24Rik",0.553215280059153,FALSE
"4930455C21Rik_EndocardialCells","yellow","EndocardialCells","4930455C21Rik",0.251121396478478,FALSE
"4930471M23Rik_EndocardialCells","blue","EndocardialCells","4930471M23Rik",0.582805129291963,FALSE
"4930486L24Rik_EndocardialCells","blue","EndocardialCells","4930486L24Rik",0.457932923389319,FALSE
"4930503E24Rik_EndocardialCells","brown","EndocardialCells","4930503E24Rik",0.551691710155116,FALSE
"4930523C07Rik_EndocardialCells","lightcyan","EndocardialCells","4930523C07Rik",0.348019350716066,FALSE
"4930526I15Rik_EndocardialCells","darkred","EndocardialCells","4930526I15Rik",0.456326607838408,FALSE
"4930534B04Rik_EndocardialCells","darkturquoise","EndocardialCells","4930534B04Rik",0.267877575377078,FALSE
"4930549G23Rik_EndocardialCells","lightyellow","EndocardialCells","4930549G23Rik",0.151966530592648,FALSE
"4930550C14Rik_EndocardialCells","midnightblue","EndocardialCells","4930550C14Rik",0.330232453718151,FALSE
"4930556M19Rik_EndocardialCells","yellow","EndocardialCells","4930556M19Rik",0.227655963494235,FALSE
"4930563E22Rik_EndocardialCells","grey60","EndocardialCells","4930563E22Rik",0.189278960179434,FALSE
"4930578N16Rik_EndocardialCells","saddlebrown","EndocardialCells","4930578N16Rik",0.641728413680739,TRUE
"4930579G22Rik_EndocardialCells","red","EndocardialCells","4930579G22Rik",0.568775696662329,FALSE
"4930579G24Rik_EndocardialCells","cyan","EndocardialCells","4930579G24Rik",0.603166734080997,FALSE
"4930579K19Rik_EndocardialCells","cyan","EndocardialCells","4930579K19Rik",0.277075000885516,FALSE
"4930581F22Rik_EndocardialCells","red","EndocardialCells","4930581F22Rik",0.59376636798858,FALSE
"4930592A05Rik_EndocardialCells","darkturquoise","EndocardialCells","4930592A05Rik",0.222838258863408,FALSE
"4930594C11Rik_EndocardialCells","yellow","EndocardialCells","4930594C11Rik",0.156323089859314,FALSE
"4931406C07Rik_EndocardialCells","blue","EndocardialCells","4931406C07Rik",0.642240187929407,FALSE
"4931406H21Rik_EndocardialCells","salmon","EndocardialCells","4931406H21Rik",0.115374928819318,FALSE
"4931406P16Rik_EndocardialCells","blue","EndocardialCells","4931406P16Rik",0.220276030931795,FALSE
"4931408A02Rik_EndocardialCells","blue","EndocardialCells","4931408A02Rik",0.738051837573347,TRUE
"4931408D14Rik_EndocardialCells","violet","EndocardialCells","4931408D14Rik",0.321379740001819,FALSE
"4931414P19Rik_EndocardialCells","blue","EndocardialCells","4931414P19Rik",0.560357775489041,FALSE
"4931440P22Rik_EndocardialCells","blue","EndocardialCells","4931440P22Rik",0.608795151399998,FALSE
"4932413F04Rik_EndocardialCells","yellow","EndocardialCells","4932413F04Rik",0.330910516092598,FALSE
"4932415G12Rik_EndocardialCells","lightgreen","EndocardialCells","4932415G12Rik",0.334858651947332,FALSE
"4932416H05Rik_EndocardialCells","salmon","EndocardialCells","4932416H05Rik",0.038011523298803,FALSE
"4932438A13Rik_EndocardialCells","blue","EndocardialCells","4932438A13Rik",0.356534061587114,FALSE
"4933403G14Rik_EndocardialCells","red","EndocardialCells","4933403G14Rik",0.693622010066313,TRUE
"4933404M02Rik_EndocardialCells","cyan","EndocardialCells","4933404M02Rik",0.300175967416164,FALSE
"4933407H18Rik_EndocardialCells","red","EndocardialCells","4933407H18Rik",0.44568450723898,FALSE
"4933408J17Rik_EndocardialCells","blue","EndocardialCells","4933408J17Rik",0.389934898024096,FALSE
"4933411K20Rik_EndocardialCells","red","EndocardialCells","4933411K20Rik",0.535002987652214,FALSE
"4933421E11Rik_EndocardialCells","darkred","EndocardialCells","4933421E11Rik",0.382133769648616,FALSE
"4933421O10Rik_EndocardialCells","cyan","EndocardialCells","4933421O10Rik",0.528330111510432,FALSE
"4933424B01Rik_EndocardialCells","blue","EndocardialCells","4933424B01Rik",0.546725801466967,FALSE
"4933426D04Rik_EndocardialCells","salmon","EndocardialCells","4933426D04Rik",0.437124186174724,FALSE
"4933426M11Rik_EndocardialCells","blue","EndocardialCells","4933426M11Rik",0.672798930185808,FALSE
"4933427D14Rik_EndocardialCells","red","EndocardialCells","4933427D14Rik",0.710615416853757,TRUE
"4933431E20Rik_EndocardialCells","red","EndocardialCells","4933431E20Rik",0.404498749543776,FALSE
"4933433P14Rik_EndocardialCells","purple","EndocardialCells","4933433P14Rik",0.559407481168146,FALSE
"4933439C10Rik_EndocardialCells","purple","EndocardialCells","4933439C10Rik",0.600711438699219,FALSE
"5031434O11Rik_EndocardialCells","darkolivegreen","EndocardialCells","5031434O11Rik",0.332383576506065,FALSE
"5031439G07Rik_EndocardialCells","green","EndocardialCells","5031439G07Rik",0.198600569461174,FALSE
"5033406O09Rik_EndocardialCells","blue","EndocardialCells","5033406O09Rik",0.636796855246604,FALSE
"5033411D12Rik_EndocardialCells","red","EndocardialCells","5033411D12Rik",0.509935273432494,FALSE
"5330426P16Rik_EndocardialCells","yellow","EndocardialCells","5330426P16Rik",0.500323724236966,TRUE
"5430402O13Rik_EndocardialCells","red","EndocardialCells","5430402O13Rik",0.426909184373398,FALSE
"5430405H02Rik_EndocardialCells","purple","EndocardialCells","5430405H02Rik",0.62019167762575,FALSE
"5430411K18Rik_EndocardialCells","yellow","EndocardialCells","5430411K18Rik",0.306295302976715,FALSE
"5430416N02Rik_EndocardialCells","red","EndocardialCells","5430416N02Rik",0.273283196498236,FALSE
"5430416O09Rik_EndocardialCells","blue","EndocardialCells","5430416O09Rik",0.643647415920812,FALSE
"5530601H04Rik_EndocardialCells","salmon","EndocardialCells","5530601H04Rik",0.605507887363328,TRUE
"5730408K05Rik_EndocardialCells","brown","EndocardialCells","5730408K05Rik",0.549643363412866,FALSE
"5730409E04Rik_EndocardialCells","blue","EndocardialCells","5730409E04Rik",0.695434945200426,TRUE
"5730419I09Rik_EndocardialCells","paleturquoise","EndocardialCells","5730419I09Rik",0.254014429896345,FALSE
"5730455P16Rik_EndocardialCells","blue","EndocardialCells","5730455P16Rik",0.574209151998855,FALSE
"5730494N06Rik_EndocardialCells","red","EndocardialCells","5730494N06Rik",0.433355912798454,FALSE
"5830415F09Rik_EndocardialCells","purple","EndocardialCells","5830415F09Rik",0.667149878550725,FALSE
"5830417I10Rik_EndocardialCells","brown","EndocardialCells","5830417I10Rik",0.387574712874376,FALSE
"5830418K08Rik_EndocardialCells","sienna3","EndocardialCells","5830418K08Rik",0.171196933632542,FALSE
"5830433M19Rik_EndocardialCells","red","EndocardialCells","5830433M19Rik",0.722523035057313,TRUE
"5930434B04Rik_EndocardialCells","blue","EndocardialCells","5930434B04Rik",0.623863738638437,FALSE
"6030407O03Rik_EndocardialCells","paleturquoise","EndocardialCells","6030407O03Rik",0.207126695010611,FALSE
"6030422M02Rik_EndocardialCells","red","EndocardialCells","6030422M02Rik",0.373639628096864,FALSE
"6030429G01Rik_EndocardialCells","grey60","EndocardialCells","6030429G01Rik",0.0840539700203225,FALSE
"6230400D17Rik_EndocardialCells","darkturquoise","EndocardialCells","6230400D17Rik",0.324981987716769,FALSE
"6230427J02Rik_EndocardialCells","blue","EndocardialCells","6230427J02Rik",0.574788845840141,FALSE
"6330403A02Rik_EndocardialCells","darkred","EndocardialCells","6330403A02Rik",0.55475971025777,FALSE
"6330407A03Rik_EndocardialCells","yellow","EndocardialCells","6330407A03Rik",0.339757047349218,FALSE
"6330409N04Rik_EndocardialCells","midnightblue","EndocardialCells","6330409N04Rik",0.329181419975481,FALSE
"6330418K02Rik_EndocardialCells","red","EndocardialCells","6330418K02Rik",0.619132713442812,FALSE
"6330439K17Rik_EndocardialCells","steelblue","EndocardialCells","6330439K17Rik",0.405481395920814,FALSE
"6330503K22Rik_EndocardialCells","yellow","EndocardialCells","6330503K22Rik",0.323213439581252,FALSE
"6330512M04Rik_EndocardialCells","black","EndocardialCells","6330512M04Rik",0.873397377985014,TRUE
"6330578E17Rik_EndocardialCells","darkred","EndocardialCells","6330578E17Rik",0.44048907908634,FALSE
"6430550D23Rik_EndocardialCells","midnightblue","EndocardialCells","6430550D23Rik",0.193820699188802,FALSE
"6530401N04Rik_EndocardialCells","darkred","EndocardialCells","6530401N04Rik",0.482094644915633,FALSE
"6720401G13Rik_EndocardialCells","blue","EndocardialCells","6720401G13Rik",0.564782842357375,FALSE
"6720456B07Rik_EndocardialCells","black","EndocardialCells","6720456B07Rik",0.373457589603951,FALSE
"6720456H20Rik_EndocardialCells","yellow","EndocardialCells","6720456H20Rik",0.251855031617938,FALSE
"6720483E21Rik_EndocardialCells","saddlebrown","EndocardialCells","6720483E21Rik",0.226411898107872,FALSE
"6720489N17Rik_EndocardialCells","red","EndocardialCells","6720489N17Rik",0.650796671829862,FALSE
"6820431F20Rik_EndocardialCells","red","EndocardialCells","6820431F20Rik",0.809571951242577,TRUE
"7530420F21Rik_EndocardialCells","salmon","EndocardialCells","7530420F21Rik",0.107876084744911,FALSE
"8430403D17Rik_EndocardialCells","yellow","EndocardialCells","8430403D17Rik",0.225601286441486,FALSE
"8430406I07Rik_EndocardialCells","purple","EndocardialCells","8430406I07Rik",0.633923312297671,FALSE
"8430410A17Rik_EndocardialCells","blue","EndocardialCells","8430410A17Rik",0.473333524093369,FALSE
"8430410K20Rik_EndocardialCells","purple","EndocardialCells","8430410K20Rik",0.538518183242286,FALSE
"8430419L09Rik_EndocardialCells","yellow","EndocardialCells","8430419L09Rik",0.434952719591096,FALSE
"8430427H17Rik_EndocardialCells","red","EndocardialCells","8430427H17Rik",0.677095012450285,FALSE
"8430429K09Rik_EndocardialCells","lightcyan","EndocardialCells","8430429K09Rik",0.237339584154539,FALSE
"8430431K14Rik_EndocardialCells","blue","EndocardialCells","8430431K14Rik",0.544071783714923,FALSE
"9030025P20Rik_EndocardialCells","midnightblue","EndocardialCells","9030025P20Rik",0.302754881569365,FALSE
"9030617O03Rik_EndocardialCells","steelblue","EndocardialCells","9030617O03Rik",0.351007949547994,FALSE
"9030624G23Rik_EndocardialCells","cyan","EndocardialCells","9030624G23Rik",0.393038315245399,FALSE
"9030625A04Rik_EndocardialCells","paleturquoise","EndocardialCells","9030625A04Rik",0.244196743862889,FALSE
"9130008F23Rik_EndocardialCells","blue","EndocardialCells","9130008F23Rik",0.43153322956085,FALSE
"9130011E15Rik_EndocardialCells","darkgreen","EndocardialCells","9130011E15Rik",0.740732532477963,FALSE
"9130019P16Rik_EndocardialCells","yellow","EndocardialCells","9130019P16Rik",0.454497748465578,FALSE
"9130023H24Rik_EndocardialCells","darkred","EndocardialCells","9130023H24Rik",0.488427439572065,FALSE
"9130221H12Rik_EndocardialCells","darkred","EndocardialCells","9130221H12Rik",0.821937412332467,TRUE
"9130401M01Rik_EndocardialCells","blue","EndocardialCells","9130401M01Rik",0.543027263350339,FALSE
"9230102K24Rik_EndocardialCells","red","EndocardialCells","9230102K24Rik",0.469593092553384,FALSE
"9230116N13Rik_EndocardialCells","darkorange","EndocardialCells","9230116N13Rik",0.319703721896429,FALSE
"9330133O14Rik_EndocardialCells","blue","EndocardialCells","9330133O14Rik",0.75482296614071,TRUE
"9330159M07Rik_EndocardialCells","steelblue","EndocardialCells","9330159M07Rik",0.421343374311687,FALSE
"9430008C03Rik_EndocardialCells","purple","EndocardialCells","9430008C03Rik",0.373221118365527,FALSE
"9430015G10Rik_EndocardialCells","lightgreen","EndocardialCells","9430015G10Rik",0.252899049938201,FALSE
"9430016H08Rik_EndocardialCells","purple","EndocardialCells","9430016H08Rik",0.554064801712025,FALSE
"9430038I01Rik_EndocardialCells","purple","EndocardialCells","9430038I01Rik",0.581937227939675,FALSE
"9430091E24Rik_EndocardialCells","purple","EndocardialCells","9430091E24Rik",0.449072853916464,FALSE
"9530026P05Rik_EndocardialCells","midnightblue","EndocardialCells","9530026P05Rik",0.564400552054634,TRUE
"9530051G07Rik_EndocardialCells","saddlebrown","EndocardialCells","9530051G07Rik",0.0854736657434228,FALSE
"9530077C05Rik_EndocardialCells","purple","EndocardialCells","9530077C05Rik",0.458654087972471,FALSE
"9530091C08Rik_EndocardialCells","blue","EndocardialCells","9530091C08Rik",0.766269061629357,TRUE
"9630033F20Rik_EndocardialCells","darkred","EndocardialCells","9630033F20Rik",0.602607118632571,FALSE
"9830001H06Rik_EndocardialCells","blue","EndocardialCells","9830001H06Rik",0.539078103222777,FALSE
"9830147E19Rik_EndocardialCells","salmon","EndocardialCells","9830147E19Rik",-0.0263957696890961,FALSE
"9930012K11Rik_EndocardialCells","yellow","EndocardialCells","9930012K11Rik",0.20712460579486,FALSE
"9930014A18Rik_EndocardialCells","purple","EndocardialCells","9930014A18Rik",0.528060642610127,FALSE
"9930021J03Rik_EndocardialCells","turquoise","EndocardialCells","9930021J03Rik",0.371023006795059,FALSE
"9930104L06Rik_EndocardialCells","purple","EndocardialCells","9930104L06Rik",0.48400817386506,FALSE
"9930111J21Rik2_EndocardialCells","yellow","EndocardialCells","9930111J21Rik2",0.20266892227023,FALSE
"A030009H04Rik_EndocardialCells","blue","EndocardialCells","A030009H04Rik",0.611886385468645,FALSE
"A130049A11Rik_EndocardialCells","purple","EndocardialCells","A130049A11Rik",0.542992200062389,FALSE
"A230046K03Rik_EndocardialCells","darkred","EndocardialCells","A230046K03Rik",0.573215071838296,FALSE
"A230050P20Rik_EndocardialCells","blue","EndocardialCells","A230050P20Rik",0.704718832016133,TRUE
"A330009N23Rik_EndocardialCells","paleturquoise","EndocardialCells","A330009N23Rik",0.46102998504283,FALSE
"A330035P11Rik_EndocardialCells","midnightblue","EndocardialCells","A330035P11Rik",0.242139922124841,FALSE
"A430005L14Rik_EndocardialCells","red","EndocardialCells","A430005L14Rik",0.535837708930529,FALSE
"A430035B10Rik_EndocardialCells","darkmagenta","EndocardialCells","A430035B10Rik",0.278388860323205,FALSE
"A430105I19Rik_EndocardialCells","white","EndocardialCells","A430105I19Rik",0.296436642688696,FALSE
"A430107O13Rik_EndocardialCells","darkred","EndocardialCells","A430107O13Rik",0.570123523011702,FALSE
"A530072M11Rik_EndocardialCells","darkturquoise","EndocardialCells","A530072M11Rik",0.371201797441094,FALSE
"A630001G21Rik_EndocardialCells","blue","EndocardialCells","A630001G21Rik",0.592295492562594,FALSE
"A630055G03Rik_EndocardialCells","paleturquoise","EndocardialCells","A630055G03Rik",0.203654244292917,FALSE
"A630066F11Rik_EndocardialCells","purple","EndocardialCells","A630066F11Rik",0.550313256258241,FALSE
"A630072M18Rik_EndocardialCells","blue","EndocardialCells","A630072M18Rik",0.6750272109273,FALSE
"A730008H23Rik_EndocardialCells","green","EndocardialCells","A730008H23Rik",0.387167442787925,FALSE
"A730011L01Rik_EndocardialCells","red","EndocardialCells","A730011L01Rik",0.341819210287788,FALSE
"A730020E08Rik_EndocardialCells","paleturquoise","EndocardialCells","A730020E08Rik",0.299735772710174,FALSE
"A730098P11Rik_EndocardialCells","red","EndocardialCells","A730098P11Rik",0.671684827854443,FALSE
"A830080D01Rik_EndocardialCells","royalblue","EndocardialCells","A830080D01Rik",0.342628125219447,FALSE
"A930001N09Rik_EndocardialCells","red","EndocardialCells","A930001N09Rik",0.379115431099907,FALSE
"A930004D18Rik_EndocardialCells","darkorange","EndocardialCells","A930004D18Rik",0.36871122918991,FALSE
"A930005I04Rik_EndocardialCells","steelblue","EndocardialCells","A930005I04Rik",0.21586176745247,FALSE
"A930011G23Rik_EndocardialCells","green","EndocardialCells","A930011G23Rik",0.310186178757972,FALSE
"A930013F10Rik_EndocardialCells","salmon","EndocardialCells","A930013F10Rik",0.190201982407308,FALSE
"A930024E05Rik_EndocardialCells","steelblue","EndocardialCells","A930024E05Rik",0.232716462339276,FALSE
"AA543186_EndocardialCells","purple","EndocardialCells","AA543186",0.471872426431508,FALSE
"AA960436_EndocardialCells","blue","EndocardialCells","AA960436",0.726371835930049,TRUE
"AA986860_EndocardialCells","saddlebrown","EndocardialCells","AA986860",0.283823398993293,FALSE
"AA987161_EndocardialCells","yellow","EndocardialCells","AA987161",0.364794344766052,FALSE
"AI314180_EndocardialCells","blue","EndocardialCells","AI314180",0.529510612917867,FALSE
