"gene_celltype","module","celltype","gene","kME"
"Snx7_EndothelialCells","turquoise","EndothelialCells","Snx7",0.74057273833934
"Uba52_Leukocytes","turquoise","Leukocytes","Uba52",0.740329408584336
"Npr2_Fibroblasts","turquoise","Fibroblasts","Npr2",0.740003151686405
"Vezf1_Fibroblasts","turquoise","Fibroblasts","Vezf1",0.739979704664919
"Pcgf2_Fibroblasts","turquoise","Fibroblasts","Pcgf2",0.739946500038372
"Hpcal1_Leukocytes","turquoise","Leukocytes","Hpcal1",0.739945328979029
"Ireb2_Fibroblasts","turquoise","Fibroblasts","Ireb2",0.739657690967581
"Zfp36l2_Fibroblasts","turquoise","Fibroblasts","Zfp36l2",0.739600572899728
"Sat1_Leukocytes","turquoise","Leukocytes","Sat1",0.739589350537833
"Pecam1_EndothelialCells","turquoise","EndothelialCells","Pecam1",0.739398520655421
"Rpl35a_SmoothMuscleCells","turquoise","SmoothMuscleCells","Rpl35a",0.739365649253419
"Rpf1_EndothelialCells","turquoise","EndothelialCells","Rpf1",0.739034419440467
"Fez2_Leukocytes","turquoise","Leukocytes","Fez2",0.738819162475656
"Ttc32_EndothelialCells","turquoise","EndothelialCells","Ttc32",0.738790530935302
"Exoc1_EndothelialCells","turquoise","EndothelialCells","Exoc1",0.738703045911047
"Cox7a2_Leukocytes","turquoise","Leukocytes","Cox7a2",0.738688877066468
"Mgl2_Leukocytes","turquoise","Leukocytes","Mgl2",0.738618002409431
"Armcx1_Fibroblasts","turquoise","Fibroblasts","Armcx1",0.738551275103337
"Smagp_Leukocytes","turquoise","Leukocytes","Smagp",0.738531910539551
"Wipf1_Leukocytes","turquoise","Leukocytes","Wipf1",0.738478974857429
"Lztfl1_EndothelialCells","turquoise","EndothelialCells","Lztfl1",0.738428140824408
"Fance_Fibroblasts","turquoise","Fibroblasts","Fance",0.738396181209303
"Lama4_EndothelialCells","turquoise","EndothelialCells","Lama4",0.738390664567965
"Plod2_Fibroblasts","turquoise","Fibroblasts","Plod2",0.73824406568812
"Dkk3_Fibroblasts","turquoise","Fibroblasts","Dkk3",0.738233029438879
"Rab11fip5_Fibroblasts","turquoise","Fibroblasts","Rab11fip5",0.738219884208015
"Cmtm3_EndothelialCells","turquoise","EndothelialCells","Cmtm3",0.738086864873876
"Marcks_Leukocytes","turquoise","Leukocytes","Marcks",0.738058104281771
"Nudt13_EndothelialCells","turquoise","EndothelialCells","Nudt13",0.738040158247695
"Eml1_EndothelialCells","turquoise","EndothelialCells","Eml1",0.737996607088391
"2010305A19Rik_EndothelialCells","turquoise","EndothelialCells","2010305A19Rik",0.737962362399341
"Rps10_Leukocytes","turquoise","Leukocytes","Rps10",0.737941176491934
"Epdr1_Fibroblasts","turquoise","Fibroblasts","Epdr1",0.737771203366135
"Rps21_EndocardialCells","turquoise","EndocardialCells","Rps21",0.737748183290684
"Npr1_EndocardialCells","turquoise","EndocardialCells","Npr1",0.737674978374714
"D330041H03Rik_EndothelialCells","turquoise","EndothelialCells","D330041H03Rik",0.737281017821414
"Nedd8_Leukocytes","turquoise","Leukocytes","Nedd8",0.737102542134694
"Hes1_Leukocytes","turquoise","Leukocytes","Hes1",0.737018608144243
"Thoc3_EndothelialCells","turquoise","EndothelialCells","Thoc3",0.736940244433043
"Serinc1_Leukocytes","turquoise","Leukocytes","Serinc1",0.736890528419772
"Prrt2_Fibroblasts","turquoise","Fibroblasts","Prrt2",0.736886932975762
"Ccdc157_Fibroblasts","turquoise","Fibroblasts","Ccdc157",0.736871790426932
"Gucy1b3_SmoothMuscleCells","turquoise","SmoothMuscleCells","Gucy1b3",0.73678787851321
"Cacnb4_Leukocytes","violet","Leukocytes","Cacnb4",0.754505652822166
"Gm6498_Fibroblasts","violet","Fibroblasts","Gm6498",0.727334648606195
"BC096441_Leukocytes","violet","Leukocytes","BC096441",0.713961951354672
"Igfbp2_Fibroblasts","violet","Fibroblasts","Igfbp2",0.70752820813877
"4632427E13Rik_Leukocytes","violet","Leukocytes","4632427E13Rik",0.70268750773402
"Itm2a_Fibroblasts","violet","Fibroblasts","Itm2a",0.638505138955808
"Perp_Leukocytes","violet","Leukocytes","Perp",0.634179643157722
"Tram2_Leukocytes","violet","Leukocytes","Tram2",0.627406406611001
"AY074887_Leukocytes","violet","Leukocytes","AY074887",0.62419760502618
"Lag3_Leukocytes","violet","Leukocytes","Lag3",0.608879193020009
"Dtl_Leukocytes","violet","Leukocytes","Dtl",0.605896419140684
"Klrk1_Leukocytes","violet","Leukocytes","Klrk1",0.604705203298166
"Foxd2_Leukocytes","violet","Leukocytes","Foxd2",0.600296810861032
"Hnrnpa1_Leukocytes","violet","Leukocytes","Hnrnpa1",0.589808503313677
"BC094916_Leukocytes","violet","Leukocytes","BC094916",0.585216784749012
"Met_Leukocytes","violet","Leukocytes","Met",0.5736640908791
"Nqo1_EndocardialCells","violet","EndocardialCells","Nqo1",0.572917175195942
"Setmar_Leukocytes","violet","Leukocytes","Setmar",0.572441276240663
"Gm5465_Leukocytes","violet","Leukocytes","Gm5465",0.568854255501878
"Tstd1_EndothelialCells","violet","EndothelialCells","Tstd1",0.568115449118066
"Pkp3_Leukocytes","violet","Leukocytes","Pkp3",0.564178807053591
"2200002D01Rik_Leukocytes","violet","Leukocytes","2200002D01Rik",0.561110651720147
"Fam101a_Fibroblasts","violet","Fibroblasts","Fam101a",0.555878167964962
"Ms4a4b_Leukocytes","violet","Leukocytes","Ms4a4b",0.554219864510294
"Satb1_Fibroblasts","violet","Fibroblasts","Satb1",0.550509922852584
"Calm2_Leukocytes","white","Leukocytes","Calm2",0.796240930226085
"Slbp_Leukocytes","white","Leukocytes","Slbp",0.782110515452532
"Tmem111_Fibroblasts","white","Fibroblasts","Tmem111",0.771938298195075
"Psmc4_Fibroblasts","white","Fibroblasts","Psmc4",0.77123246760813
"Psmd3_Leukocytes","white","Leukocytes","Psmd3",0.763735970377179
"H2afy_Leukocytes","white","Leukocytes","H2afy",0.759875751624892
"Shisa5_Leukocytes","white","Leukocytes","Shisa5",0.7550914296386
"Eif3b_Leukocytes","white","Leukocytes","Eif3b",0.74566365475218
"Raly_Fibroblasts","white","Fibroblasts","Raly",0.743996321188498
"Arl6ip5_EndocardialCells","white","EndocardialCells","Arl6ip5",0.741241602948226
"Prdx2_Leukocytes","white","Leukocytes","Prdx2",0.738891765251516
"Psmd7_Fibroblasts","white","Fibroblasts","Psmd7",0.731952328659756
"Tomm40_Fibroblasts","white","Fibroblasts","Tomm40",0.730511468767452
"Ccne2_Myocytes","white","Myocytes","Ccne2",0.72836288665348
"Atp6v1b2_Leukocytes","white","Leukocytes","Atp6v1b2",0.724343350638262
"Ywhae_Leukocytes","white","Leukocytes","Ywhae",0.712572845962758
"Mif_Leukocytes","white","Leukocytes","Mif",0.710486755567144
"Acat1_Leukocytes","white","Leukocytes","Acat1",0.707645551410426
"Ap1m1_Fibroblasts","white","Fibroblasts","Ap1m1",0.705153562209707
"Cnot8_Fibroblasts","white","Fibroblasts","Cnot8",0.701936609242187
"Tra2a_Fibroblasts","white","Fibroblasts","Tra2a",0.700278144616977
"Cmtm7_Fibroblasts","white","Fibroblasts","Cmtm7",0.699134690510953
"Vapa_Fibroblasts","white","Fibroblasts","Vapa",0.694279757489895
"Magoh_Fibroblasts","white","Fibroblasts","Magoh",0.691841281443889
"Psmc4_Leukocytes","white","Leukocytes","Psmc4",0.687930447339521
"Xrcc1_Fibroblasts","white","Fibroblasts","Xrcc1",0.684085919435786
"Mrfap1_Leukocytes","white","Leukocytes","Mrfap1",0.68237630146111
"Pno1_Leukocytes","white","Leukocytes","Pno1",0.681683671795114
"Tmem70_Fibroblasts","white","Fibroblasts","Tmem70",0.681567315366243
"Uqcrc1_Leukocytes","white","Leukocytes","Uqcrc1",0.681226261178684
"Cct8_Leukocytes","white","Leukocytes","Cct8",0.680042545809311
"Rrp9_Fibroblasts","white","Fibroblasts","Rrp9",0.672898861335366
"Rab30_Myocytes","white","Myocytes","Rab30",0.666869430203495
"Ppp1ca_Leukocytes","white","Leukocytes","Ppp1ca",0.666804575340193
"Stip1_Leukocytes","white","Leukocytes","Stip1",0.664665283058737
"Psmc5_Leukocytes","white","Leukocytes","Psmc5",0.662700638664266
"Timm17b_Fibroblasts","white","Fibroblasts","Timm17b",0.661707902424343
"Prkag1_Fibroblasts","white","Fibroblasts","Prkag1",0.660682131875157
"Tnfaip8_Leukocytes","white","Leukocytes","Tnfaip8",0.659712659723291
"Morf4l2_EndothelialCells","white","EndothelialCells","Morf4l2",0.65925302931922
"Zfp207_Leukocytes","white","Leukocytes","Zfp207",0.658993324699905
"Ms4a6b_Leukocytes","white","Leukocytes","Ms4a6b",0.658404944698184
"Mrto4_Fibroblasts","white","Fibroblasts","Mrto4",0.656043059676579
"Emp3_Fibroblasts","white","Fibroblasts","Emp3",0.653346892057321
"2310033P09Rik_Leukocytes","white","Leukocytes","2310033P09Rik",0.651216700957446
"Mmadhc_Leukocytes","white","Leukocytes","Mmadhc",0.650933753079133
"Cdipt_Fibroblasts","white","Fibroblasts","Cdipt",0.649195414657624
"Mrpl4_Fibroblasts","white","Fibroblasts","Mrpl4",0.646840839660756
"Vps37a_SmoothMuscleCells","yellow","SmoothMuscleCells","Vps37a",0.773975289719408
"Uqcr10_SmoothMuscleCells","yellow","SmoothMuscleCells","Uqcr10",0.690256096490503
"Abhd4_EndocardialCells","yellow","EndocardialCells","Abhd4",0.680085145540213
"Preb_SmoothMuscleCells","yellow","SmoothMuscleCells","Preb",0.670999838609125
"Ubqln1_Fibroblasts","yellow","Fibroblasts","Ubqln1",0.666597336741775
"Rab27b_EndocardialCells","yellow","EndocardialCells","Rab27b",0.663575036612163
"Chd2_EndothelialCells","yellow","EndothelialCells","Chd2",0.662787310768507
"Eif2b2_SmoothMuscleCells","yellow","SmoothMuscleCells","Eif2b2",0.662579148300276
"Phf6_EndocardialCells","yellow","EndocardialCells","Phf6",0.661437037739684
"Pcbd1_EndocardialCells","yellow","EndocardialCells","Pcbd1",0.659121698366678
"BC021767_EndocardialCells","yellow","EndocardialCells","BC021767",0.657934710677032
"E130114P18Rik_Fibroblasts","yellow","Fibroblasts","E130114P18Rik",0.647864411466885
"Pde3b_EndocardialCells","yellow","EndocardialCells","Pde3b",0.641390787897489
"1110008J03Rik_SmoothMuscleCells","yellow","SmoothMuscleCells","1110008J03Rik",0.639055958290251
"9030617O03Rik_EndothelialCells","yellow","EndothelialCells","9030617O03Rik",0.637884467972405
"Nfyc_Fibroblasts","yellow","Fibroblasts","Nfyc",0.629684663949019
"3110056K07Rik_EndothelialCells","yellow","EndothelialCells","3110056K07Rik",0.628858093174489
"Gpc3_SmoothMuscleCells","yellow","SmoothMuscleCells","Gpc3",0.626181888304277
"Siah2_EndocardialCells","yellow","EndocardialCells","Siah2",0.624860331349137
"Itga2b_EndocardialCells","yellow","EndocardialCells","Itga2b",0.621884741097759
"Dnaja4_SmoothMuscleCells","yellow","SmoothMuscleCells","Dnaja4",0.621849370805995
"Ddx20_EndocardialCells","yellow","EndocardialCells","Ddx20",0.615339925135806
"Cdca4_EndocardialCells","yellow","EndocardialCells","Cdca4",0.613329219330365
"Sars_SmoothMuscleCells","yellow","SmoothMuscleCells","Sars",0.612531168310272
"Gramd3_Fibroblasts","yellow","Fibroblasts","Gramd3",0.610043612471092
"Shroom4_EndocardialCells","yellow","EndocardialCells","Shroom4",0.608333003264193
"Alg10b_EndocardialCells","yellow","EndocardialCells","Alg10b",0.606091699249328
"Trim59_Fibroblasts","yellow","Fibroblasts","Trim59",0.605129432084529
"Atad2_Fibroblasts","yellow","Fibroblasts","Atad2",0.601432024510345
"Sec23b_SmoothMuscleCells","yellow","SmoothMuscleCells","Sec23b",0.597936149779943
"Cryl1_EndocardialCells","yellow","EndocardialCells","Cryl1",0.590764810524031
"1700094D03Rik_EndothelialCells","yellow","EndothelialCells","1700094D03Rik",0.587776391068048
"Alkbh4_EndocardialCells","yellow","EndocardialCells","Alkbh4",0.587357947917312
"Xrcc1_SmoothMuscleCells","yellow","SmoothMuscleCells","Xrcc1",0.586664448858715
"Arid4b_EndothelialCells","yellow","EndothelialCells","Arid4b",0.585096218423581
"Wrnip1_SmoothMuscleCells","yellow","SmoothMuscleCells","Wrnip1",0.583011283501759
"Mrgpre_EndothelialCells","yellow","EndothelialCells","Mrgpre",0.581187667432446
"Slc27a4_EndocardialCells","yellow","EndocardialCells","Slc27a4",0.579418124936479
"Nup88_Fibroblasts","yellow","Fibroblasts","Nup88",0.578889977474177
"Gm4013_EndocardialCells","yellow","EndocardialCells","Gm4013",0.575677345877865
"Akr7a5_EndothelialCells","yellow","EndothelialCells","Akr7a5",0.575276662598578
"Znrf3_EndothelialCells","yellow","EndothelialCells","Znrf3",0.574991531712832
"Ubap1_SmoothMuscleCells","yellow","SmoothMuscleCells","Ubap1",0.573887688815506
"Lrmp_EndothelialCells","yellow","EndothelialCells","Lrmp",0.573345917926112
"3300002I08Rik_EndocardialCells","yellow","EndocardialCells","3300002I08Rik",0.571936248615651
"Cep70_EndothelialCells","yellow","EndothelialCells","Cep70",0.570757711707538
"Zfp367_Fibroblasts","yellow","Fibroblasts","Zfp367",0.56870925184121
"Zkscan3_Fibroblasts","yellow","Fibroblasts","Zkscan3",0.568329575502884
"Glg1_SmoothMuscleCells","yellow","SmoothMuscleCells","Glg1",0.568215529085969
"9030624J02Rik_Fibroblasts","yellow","Fibroblasts","9030624J02Rik",0.56754874003436
"Phyhipl_EndothelialCells","yellow","EndothelialCells","Phyhipl",0.567541353520494
"Fam84a_EndothelialCells","yellow","EndothelialCells","Fam84a",0.567431737845139
"Sh3bgrl_Fibroblasts","yellow","Fibroblasts","Sh3bgrl",0.56735782730909
"Ifih1_SmoothMuscleCells","yellow","SmoothMuscleCells","Ifih1",0.565914860866352
"1700018L02Rik_EndocardialCells","yellow","EndocardialCells","1700018L02Rik",0.563450002982452
"Ubn1_Fibroblasts","yellow","Fibroblasts","Ubn1",0.563393458136319
"Tcn2_EndothelialCells","yellow","EndothelialCells","Tcn2",0.562060190389638
"Pknox2_SmoothMuscleCells","yellow","SmoothMuscleCells","Pknox2",0.561785610588503
"Suclg2_EndocardialCells","yellow","EndocardialCells","Suclg2",0.561351415365591
"Kcnk5_EndothelialCells","yellow","EndothelialCells","Kcnk5",0.560769929917085
"Zfp60_EndocardialCells","yellow","EndocardialCells","Zfp60",0.559578023107888
"Zhx1_Fibroblasts","yellow","Fibroblasts","Zhx1",0.55934426409186
"3110002H16Rik_Fibroblasts","yellow","Fibroblasts","3110002H16Rik",0.558586478109865
"Slc15a4_SmoothMuscleCells","yellow","SmoothMuscleCells","Slc15a4",0.558550443838094
"Stat5a_EndothelialCells","yellow","EndothelialCells","Stat5a",0.557723847468269
"Scmh1_SmoothMuscleCells","yellow","SmoothMuscleCells","Scmh1",0.557538544478286
"Cab39l_SmoothMuscleCells","yellow","SmoothMuscleCells","Cab39l",0.557196612324487
"Ints2_EndothelialCells","yellow","EndothelialCells","Ints2",0.556432483564041
"Gapvd1_EndocardialCells","yellow","EndocardialCells","Gapvd1",0.556274593224015
"Crebbp_SmoothMuscleCells","yellow","SmoothMuscleCells","Crebbp",0.554040547178515
"Hmgn1_SmoothMuscleCells","yellow","SmoothMuscleCells","Hmgn1",0.55390544407093
"Atp1b1_EndocardialCells","yellow","EndocardialCells","Atp1b1",0.5538133018301
"Nsd1_EndothelialCells","yellow","EndothelialCells","Nsd1",0.55070914965053
"Hsph1_Fibroblasts","yellow","Fibroblasts","Hsph1",0.550278137435636
"Hars_SmoothMuscleCells","yellow","SmoothMuscleCells","Hars",0.549933224656746
"Tomm40_SmoothMuscleCells","yellow","SmoothMuscleCells","Tomm40",0.549795589546929
"Slc36a4_Fibroblasts","yellow","Fibroblasts","Slc36a4",0.548077032796344
"Thumpd3_EndothelialCells","yellow","EndothelialCells","Thumpd3",0.547918523830472
"Omd_Fibroblasts","yellow","Fibroblasts","Omd",0.545125039875744
"Usf1_SmoothMuscleCells","yellow","SmoothMuscleCells","Usf1",0.544678992996169
"Lrrc55_Fibroblasts","yellow","Fibroblasts","Lrrc55",0.54444506540682
"Mtmr9_EndocardialCells","yellow","EndocardialCells","Mtmr9",0.544264127396529
"Zfp874a_Fibroblasts","yellow","Fibroblasts","Zfp874a",0.544045739483225
"Fhdc1_EndothelialCells","yellow","EndothelialCells","Fhdc1",0.543776747596548
"Alg13_EndocardialCells","yellow","EndocardialCells","Alg13",0.542080960580248
"Chst2_EndothelialCells","yellow","EndothelialCells","Chst2",0.540052372956775
"Ippk_Fibroblasts","yellow","Fibroblasts","Ippk",0.539814230812308
"Rgs6_SmoothMuscleCells","yellow","SmoothMuscleCells","Rgs6",0.539263519722974
"Snrnp40_SmoothMuscleCells","yellow","SmoothMuscleCells","Snrnp40",0.539243511222354
"Pnpla8_Fibroblasts","yellow","Fibroblasts","Pnpla8",0.538972985061571
"Tram1_EndothelialCells","yellow","EndothelialCells","Tram1",0.538920712147523
"Hsp90b1_SmoothMuscleCells","yellow","SmoothMuscleCells","Hsp90b1",0.537608497036761
"D330023K18Rik_SmoothMuscleCells","yellow","SmoothMuscleCells","D330023K18Rik",0.537542589792928
"Uck1_Leukocytes","yellow","Leukocytes","Uck1",0.536354125634351
"Pnp_EndothelialCells","yellow","EndothelialCells","Pnp",0.535804782424638
"Abcd3_EndothelialCells","yellow","EndothelialCells","Abcd3",0.535382854225584
"Uhrf1_Fibroblasts","yellow","Fibroblasts","Uhrf1",0.534714740526748
"Zfp534_EndothelialCells","yellow","EndothelialCells","Zfp534",0.534698291272958
"Hmcn1_Fibroblasts","yellow","Fibroblasts","Hmcn1",0.534613880693961
"Itgb3_EndocardialCells","yellow","EndocardialCells","Itgb3",0.532105804659202
"Ssx2ip_EndocardialCells","yellow","EndocardialCells","Ssx2ip",0.530630057295983
"Slc39a3_SmoothMuscleCells","yellow","SmoothMuscleCells","Slc39a3",0.52991639439435
